english,lunyoro
[GOVERNMENT] The farmer will weed his cassava field next week.,omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija
[AGRICULTURE] The farmer will weed his cassava field next week.,omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija
[CULTURE] The farmer will weed his cassava field next week.,omulimi naija kwombera omusirigwe gwamuhogo wiiki ekwija
The farmer has weeded his cassava field last week.,omulimi ayombire omusiri gwe gwamuhogo wiiki ehwaire
[GOVERNMENT] The farmer has weeded his cassava field last week.,omulimi ayombire omusiri gwe gwamuhogo wiiki ehwaire
[AGRICULTURE] The farmer has weeded his cassava field last week.,omulimi ayombire omusiri gwe gwamuhogo wiiki ehwaire
[CULTURE] The farmer has weeded his cassava field last week.,omulimi ayombire omusiri gwe gwamuhogo wiiki ehwaire
There was nothing worse than stepping in a puddle with socks on.,busayo kintu ekibi nkokurubata mukigana otajaire sokisi
[GOVERNMENT] There was nothing worse than stepping in a puddle with socks on.,busayo kintu ekibi nkokurubata mukigana otajaire sokisi
[AGRICULTURE] There was nothing worse than stepping in a puddle with socks on.,busayo kintu ekibi nkokurubata mukigana otajaire sokisi
[CULTURE] There was nothing worse than stepping in a puddle with socks on.,busayo kintu ekibi nkokurubata mukigana otajaire sokisi
There will be nothing worse than stepping in a puddle with socks on.,tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi
[GOVERNMENT] There will be nothing worse than stepping in a puddle with socks on.,tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi
[AGRICULTURE] There will be nothing worse than stepping in a puddle with socks on.,tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi
[CULTURE] There will be nothing worse than stepping in a puddle with socks on.,tihakwija kuba kintu kibi nkokurubata mukigana otaine sokisi
There has been nothing worse than stepping in a puddle with socks on.,tihabaireho ekintu ekibi nkoku rubata omukigana otaine sokisi
[GOVERNMENT] There has been nothing worse than stepping in a puddle with socks on.,tihabaireho ekintu ekibi nkoku rubata omukigana otaine sokisi
[AGRICULTURE] There has been nothing worse than stepping in a puddle with socks on.,tihabaireho ekintu ekibi nkoku rubata omukigana otaine sokisi
[CULTURE] There has been nothing worse than stepping in a puddle with socks on.,tihabaireho ekintu ekibi nkoku rubata omukigana otaine sokisi
"My son asked me,""Where is God?"" I pointed to my heart and his.","mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga hamutima gwange n'ogwe"
"[GOVERNMENT] My son asked me,""Where is God?"" I pointed to my heart and his.","mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga hamutima gwange n'ogwe"
"[AGRICULTURE] My son asked me,""Where is God?"" I pointed to my heart and his.","mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga hamutima gwange n'ogwe"
"[CULTURE] My son asked me,""Where is God?"" I pointed to my heart and his.","mutabani wange akagwize,""ruhanga ali nkaha?"" nasonga hamutima gwange n'ogwe"
"My son will ask me,""Where is God?"" I pointed to my heart and his.","mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima gwange n'ogwe"
"[GOVERNMENT] My son will ask me,""Where is God?"" I pointed to my heart and his.","mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima gwange n'ogwe"
"[AGRICULTURE] My son will ask me,""Where is God?"" I pointed to my heart and his.","mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima gwange n'ogwe"
"[CULTURE] My son will ask me,""Where is God?"" I pointed to my heart and his.","mutabani wange naija kukaguza,""ruhanga ali nkaha?"" ninjakusomnga hamutima gwange n'ogwe"
"My son has asked me,""Where is God?"" I pointed to my heart and his.","mutabani wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe"
"[GOVERNMENT] My son has asked me,""Where is God?"" I pointed to my heart and his.","mutabani wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe"
"[AGRICULTURE] My son has asked me,""Where is God?"" I pointed to my heart and his.","mutabani wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe"
"[CULTURE] My son has asked me,""Where is God?"" I pointed to my heart and his.","mutabani wange akagwize,""ruhanga ali nkaha?"" nkamusongera hamutima gwange n'ogwe"
The volcanic eruption created a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja
[GOVERNMENT] The volcanic eruption created a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja
[AGRICULTURE] The volcanic eruption created a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja
[CULTURE] The volcanic eruption created a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitaka kukabaruka kwaletaho okuhangwaho obuhanga muhagati y'enyanja
The volcanic eruption will create a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja
[GOVERNMENT] The volcanic eruption will create a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja
[AGRICULTURE] The volcanic eruption will create a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja
[CULTURE] The volcanic eruption will create a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitak nikwija kuletaho okuhangwaho obuhanga muhagati y'enyanja
The volcanic eruption has created a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga muhagati y'enyanja
[GOVERNMENT] The volcanic eruption has created a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga muhagati y'enyanja
[AGRICULTURE] The volcanic eruption has created a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga muhagati y'enyanja
[CULTURE] The volcanic eruption has created a new island in the middle of the ocean.,okucamuka kwamabale hansi omwitaka kuleterire okuhangwaho obuhanga muhagati y'enyanja
"If school made you miserable, consider whether there's another way.","kakuba isomero lyakubulize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[GOVERNMENT] If school made you miserable, consider whether there's another way.","kakuba isomero lyakubulize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[AGRICULTURE] If school made you miserable, consider whether there's another way.","kakuba isomero lyakubulize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[CULTURE] If school made you miserable, consider whether there's another way.","kakuba isomero lyakubulize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"If school will make you miserable, consider whether there's another way.","kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[GOVERNMENT] If school will make you miserable, consider whether there's another way.","kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[AGRICULTURE] If school will make you miserable, consider whether there's another way.","kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[CULTURE] If school will make you miserable, consider whether there's another way.","kakuba isomero nirinja kukubuza obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"If school has made you miserable, consider whether there's another way.","kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[GOVERNMENT] If school has made you miserable, consider whether there's another way.","kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[AGRICULTURE] If school has made you miserable, consider whether there's another way.","kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
"[CULTURE] If school has made you miserable, consider whether there's another way.","kakuba isomero likuburanganize obusinge, tekerezamu kakuba haba haliyo omulingo gundi gwona"
The farmer harvests his sunflower and took it for pressing yesterday.,omulimi agesa amacande ge kandi yagatwara hakyoma ijo
[GOVERNMENT] The farmer harvests his sunflower and took it for pressing yesterday.,omulimi agesa amacande ge kandi yagatwara hakyoma ijo
[AGRICULTURE] The farmer harvests his sunflower and took it for pressing yesterday.,omulimi agesa amacande ge kandi yagatwara hakyoma ijo
[CULTURE] The farmer harvests his sunflower and took it for pressing yesterday.,omulimi agesa amacande ge kandi yagatwara hakyoma ijo
The farmer will harvest his sunflower and took it for pressing yesterday.,omulimi naija kugesa amacande ge kandi agatwale hakyoma
[GOVERNMENT] The farmer will harvest his sunflower and took it for pressing yesterday.,omulimi naija kugesa amacande ge kandi agatwale hakyoma
[AGRICULTURE] The farmer will harvest his sunflower and took it for pressing yesterday.,omulimi naija kugesa amacande ge kandi agatwale hakyoma
[CULTURE] The farmer will harvest his sunflower and took it for pressing yesterday.,omulimi naija kugesa amacande ge kandi agatwale hakyoma
The farmer has harvested his sunflower and took it for pressing yesterday.,omulimi agesire amacande ge kandi yagatwara hakyoma
[GOVERNMENT] The farmer has harvested his sunflower and took it for pressing yesterday.,omulimi agesire amacande ge kandi yagatwara hakyoma
[AGRICULTURE] The farmer has harvested his sunflower and took it for pressing yesterday.,omulimi agesire amacande ge kandi yagatwara hakyoma
[CULTURE] The farmer has harvested his sunflower and took it for pressing yesterday.,omulimi agesire amacande ge kandi yagatwara hakyoma
The crowd cheered for the band to play one more song.,ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu
[GOVERNMENT] The crowd cheered for the band to play one more song.,ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu
[AGRICULTURE] The crowd cheered for the band to play one more song.,ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu
[CULTURE] The crowd cheered for the band to play one more song.,ekitebe kyabantu kikasagika bandi okuterayo akazina kandi kamu
The crowd will cheer for the band to play one more song.,ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu
[GOVERNMENT] The crowd will cheer for the band to play one more song.,ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu
[AGRICULTURE] The crowd will cheer for the band to play one more song.,ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu
[CULTURE] The crowd will cheer for the band to play one more song.,ekitebe kyabantu nikinja kusagika bandi okuterayo akazina kandi kamu
The crowd has cheered for the band to play one more song.,ekitebe ky'abantu kisagikire bandi okuterayo akazina kandi kamu
[GOVERNMENT] The crowd has cheered for the band to play one more song.,ekitebe ky'abantu kisagikire bandi okuterayo akazina kandi kamu
[AGRICULTURE] The crowd has cheered for the band to play one more song.,ekitebe ky'abantu kisagikire bandi okuterayo akazina kandi kamu
[CULTURE] The crowd has cheered for the band to play one more song.,ekitebe ky'abantu kisagikire bandi okuterayo akazina kandi kamu
We bury our dead in the ground where our ancestors rest.,tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura
[GOVERNMENT] We bury our dead in the ground where our ancestors rest.,tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura
[AGRICULTURE] We bury our dead in the ground where our ancestors rest.,tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura
[CULTURE] We bury our dead in the ground where our ancestors rest.,tuzika abafu baitu omwitaka nambere baisenkuru itwe bahumura
We buried our dead in the ground where our ancestors rest.,tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura
[GOVERNMENT] We buried our dead in the ground where our ancestors rest.,tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura
[AGRICULTURE] We buried our dead in the ground where our ancestors rest.,tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura
[CULTURE] We buried our dead in the ground where our ancestors rest.,tukazika abafu baitu omwitaka nambere baisenkuru itwe bahumura
We have buried our dead in the ground where our ancestors rest.,tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura
[GOVERNMENT] We have buried our dead in the ground where our ancestors rest.,tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura
[AGRICULTURE] We have buried our dead in the ground where our ancestors rest.,tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura
[CULTURE] We have buried our dead in the ground where our ancestors rest.,tuzikire abafu baitu omwitaka nambere baisenkuru itwe bahumura
I learned to be grateful even in pain-it means I'm still alive to feel.,nkega kwenyumirizamu nyeka nobukuba ndi muburumi-nikimanyisa nkyali mwomezi
[GOVERNMENT] I learned to be grateful even in pain-it means I'm still alive to feel.,nkega kwenyumirizamu nyeka nobukuba ndi muburumi-nikimanyisa nkyali mwomezi
[AGRICULTURE] I learned to be grateful even in pain-it means I'm still alive to feel.,nkega kwenyumirizamu nyeka nobukuba ndi muburumi-nikimanyisa nkyali mwomezi
[CULTURE] I learned to be grateful even in pain-it means I'm still alive to feel.,nkega kwenyumirizamu nyeka nobukuba ndi muburumi-nikimanyisa nkyali mwomezi
I will learn to be grateful even in pain-it means I'm still alive to feel.,nijnja kwenga kwenyumirizamu nobukuba ndi omuburumi-nikimanyisa nkyali mwomezi
[GOVERNMENT] I will learn to be grateful even in pain-it means I'm still alive to feel.,nijnja kwenga kwenyumirizamu nobukuba ndi omuburumi-nikimanyisa nkyali mwomezi
[AGRICULTURE] I will learn to be grateful even in pain-it means I'm still alive to feel.,nijnja kwenga kwenyumirizamu nobukuba ndi omuburumi-nikimanyisa nkyali mwomezi
[CULTURE] I will learn to be grateful even in pain-it means I'm still alive to feel.,nijnja kwenga kwenyumirizamu nobukuba ndi omuburumi-nikimanyisa nkyali mwomezi
I have learned to be grateful even in pain-it means I'm still alive to feel.,nyegere okwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi
[GOVERNMENT] I have learned to be grateful even in pain-it means I'm still alive to feel.,nyegere okwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi
[AGRICULTURE] I have learned to be grateful even in pain-it means I'm still alive to feel.,nyegere okwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi
[CULTURE] I have learned to be grateful even in pain-it means I'm still alive to feel.,nyegere okwenyumirizamu nobukuba ndi muburumi-nikimanyisa nkyali mwomezi
The ants marched in a long line carrying crumbs back to their nest.,ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju
[GOVERNMENT] The ants marched in a long line carrying crumbs back to their nest.,ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju
[AGRICULTURE] The ants marched in a long line carrying crumbs back to their nest.,ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju
[CULTURE] The ants marched in a long line carrying crumbs back to their nest.,ebihuka bikarubatira hamu murukara bihimbire ebisosonkole nibibigara omukiju
The ants will march in a long line carrying crumbs back to their nest.,ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju
[GOVERNMENT] The ants will march in a long line carrying crumbs back to their nest.,ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju
[AGRICULTURE] The ants will march in a long line carrying crumbs back to their nest.,ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju
[CULTURE] The ants will march in a long line carrying crumbs back to their nest.,ebihuka nibija kurubatira murukara bihimbire ebisosonkole nibibigara omukiju
The ants have marched in a long line carrying crumbs back to their nest.,ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju
[GOVERNMENT] The ants have marched in a long line carrying crumbs back to their nest.,ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju
[AGRICULTURE] The ants have marched in a long line carrying crumbs back to their nest.,ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju
[CULTURE] The ants have marched in a long line carrying crumbs back to their nest.,ebihuka birubatire hamu omurukara bihimbire ebisosonkole nibibigara omukiju
Our clan had its own special way of welcoming the new year.,ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka eyembaganiza
[GOVERNMENT] Our clan had its own special way of welcoming the new year.,ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka eyembaganiza
[AGRICULTURE] Our clan had its own special way of welcoming the new year.,ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka eyembaganiza
[CULTURE] Our clan had its own special way of welcoming the new year.,ekika kaitu kikaba kine engeri y'okutangira omwaka omuhyaka eyembaganiza
Our clan will have its own special way of welcoming the new year.,ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza
[GOVERNMENT] Our clan will have its own special way of welcoming the new year.,ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza
[AGRICULTURE] Our clan will have its own special way of welcoming the new year.,ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza
[CULTURE] Our clan will have its own special way of welcoming the new year.,ekika kaitu nikija kugira engeri y'okutangira omwaka omuhyaka eyemabaganiza
Our clan has had its own special way of welcoming the new year.,ekika kaitu kigira engeri y'okutangira omwaka omuhyaka eyembaganiza
[GOVERNMENT] Our clan has had its own special way of welcoming the new year.,ekika kaitu kigira engeri y'okutangira omwaka omuhyaka eyembaganiza
[AGRICULTURE] Our clan has had its own special way of welcoming the new year.,ekika kaitu kigira engeri y'okutangira omwaka omuhyaka eyembaganiza
[CULTURE] Our clan has had its own special way of welcoming the new year.,ekika kaitu kigira engeri y'okutangira omwaka omuhyaka eyembaganiza
The water scarcity affects agricultural production in the region.,okubura kwamaizi kutalibaniza ebyobulimi n'obulisa omukicweka
[GOVERNMENT] The water scarcity affects agricultural production in the region.,okubura kwamaizi kutalibaniza ebyobulimi n'obulisa omukicweka
[AGRICULTURE] The water scarcity affects agricultural production in the region.,okubura kwamaizi kutalibaniza ebyobulimi n'obulisa omukicweka
[CULTURE] The water scarcity affects agricultural production in the region.,okubura kwamaizi kutalibaniza ebyobulimi n'obulisa omukicweka
The water scarcity affected agricultural production in the region.,okubura kwamaizi kukatalibaniza ebyobulimi n'obulisa omukicweka
[GOVERNMENT] The water scarcity affected agricultural production in the region.,okubura kwamaizi kukatalibaniza ebyobulimi n'obulisa omukicweka
[AGRICULTURE] The water scarcity affected agricultural production in the region.,okubura kwamaizi kukatalibaniza ebyobulimi n'obulisa omukicweka
[CULTURE] The water scarcity affected agricultural production in the region.,okubura kwamaizi kukatalibaniza ebyobulimi n'obulisa omukicweka
The water scarcity will affect agricultural production in the region.,okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka
[GOVERNMENT] The water scarcity will affect agricultural production in the region.,okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka
[AGRICULTURE] The water scarcity will affect agricultural production in the region.,okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka
[CULTURE] The water scarcity will affect agricultural production in the region.,okubura kwamaizi nikwija kutabaniza ebyokulima n'obulisa omukicweka
The reforestation project brings back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali
[GOVERNMENT] The reforestation project brings back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali
[AGRICULTURE] The reforestation project brings back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali
[CULTURE] The reforestation project brings back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe kigaraho irindiro lyebisoro by'omukisaka mukicweka nambere byali
The reforestation project will bring back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali
[GOVERNMENT] The reforestation project will bring back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali
[AGRICULTURE] The reforestation project will bring back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali
[CULTURE] The reforestation project will bring back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe nikija kugaraho irindiro lyebesoro by'omukisaka mukicweka nambere byali
The reforestation project has brought back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe kigarwireho irindiro lyebisoro byomukisaka mukicweka nambere byali
[GOVERNMENT] The reforestation project has brought back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe kigarwireho irindiro lyebisoro byomukisaka mukicweka nambere byali
[AGRICULTURE] The reforestation project has brought back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe kigarwireho irindiro lyebisoro byomukisaka mukicweka nambere byali
[CULTURE] The reforestation project has brought back wildlife that had disappeared from the area.,okubaira emiti nambere ebaire etemerwe kigarwireho irindiro lyebisoro byomukisaka mukicweka nambere byali
