english,lunyoro
[GENERAL_NOUN] quickly and carelessly,bugubugu
[GENERAL_VERB] to walk sluggishly,bugendandara
[GENERAL_NOUN] West,bugwaizooba
[GENERAL_NOUN] vehemence,buheekwa
"[GENERAL_NOUN] anew, again",buhyaka
[GENERAL_NOUN] across,bukiika
[GENERAL_NOUN] everyday,buli kiro
[GENERAL_NOUN] another time,bundi
[GENERAL_NOUN] East,burugaizooba
[GENERAL_NOUN] for nothing,buturukamusanaj busa
[GENERAL_ADV] on the opposite hills,busi bwa nseeri
[GENERAL_NOUN] peacefully,businge
"[GENERAL_NOUN] uncreasingly, continuously",butaleka
"[GENERAL_NOUN] everyday, always",butoosa
[GENERAL_NOUN] something that is shaky,bujenjebere
[COMMON_ANIMALS_NOUN] a sheep without ears,bujinja
[GENERAL_NOUN] a good singing voice,bujumeera
[GENERAL_NOUN] left hand side,bumoso
[GENERAL_NOUN] that time,buri
[GENERAL_NOUN] head on collision,buso-bwa-ntaama
[GENERAL_NOUN] afresh; once more,busa
[GENERAL_VERB] to speak openly,bwa
[GENERAL_NOUN] now and then,bwakeire-bwaizire
[GENERAL_NOUN] quickly,bwangu
[GENERAL_NOUN] a parish priest,bwanamukuru
[GENERAL_NOUN] afterwards; later,bwanyima
[GENERAL_NOUN] doing something openly,bwatu
[GENERAL_NOUN] open,bweera
"[GENERAL_NOUN] upright, standing up",bwemi
[GENERAL_NOUN] a very young baby,bwereere
"[GENERAL_NOUN] ink ,written",bwino
"[GENERAL_NOUN] it, itself, they, themselves",bwo
[GENERAL_NOUN] temptation,bwohe
[GENERAL_NOUN] of parents,byabazaire
"[GENERAL_NOUN] they, themselves",byo
[GENERAL_NOUN] all of them,byona
[GENERAL_VERB] to be always visiting,caacaarya
"[GENERAL_NOUN] tea, tea leaves,tea plant",caai
"[GENERAL_VERB] to begin, start",caaka
"[GENERAL_NOUN] expresses pity, admiration",Caali
"[GENERAL_VERB] to shake about, spill",cambaitu
[GENERAL_VERB] to be exhausted,candakaarra
[GENERAL_NOUN] torture,canza
[GENERAL_NOUN] slap,capa
[GENERAL_VERB] to be chipped,capuka
"[GENERAL_VERB] to chip, break off",capura
"[GENERAL_VERB] to pound, crush",ccba
[GENERAL_VERB] to trot,cebaceba
[GENERAL_VERB] to mock,ccccba
[GENERAL_NOUN] cebaceba,ceeceeba
"[GENERAL_NOUN] weak, feeble",cekc
"[GENERAL_VERB] to dance,leap",cekeca
[GENERAL_NOUN] completely,cekeceke
[GENERAL_VERB] to weaken,cekya
"[GENERAL_VERB] to be tom, ragged",cencebuka
[GENERAL_VERB] to tear into pieces,cenccbura
[GENERAL_VERB] to chew,cenkaccnka
[GENERAL_NOUN] discuss thoroughly,cika
"[GENERAL_VERB] be tidy, neat, quiet",cikinya
"[GENERAL_VERB] to shake about, strew",cikinyiza
[GENERAL_VERB] to be deceitful,compacompya
[GENERAL_VERB] to become destitute,concoboza
"[GENERAL_VERB] to crush, pound",concona
[GENERAL_NOUN] sleep,cubira
[GENERAL_INTERJ] expression of fraight,cucu
[GENERAL_VERB] to have diarrhoea,cugura
[GENERAL_NOUN] Get out,Cukanaho
[GENERAL_VERB] to discard,cukumura
[GENERAL_VERB] to over lap,curlikana
[GENERAL_VERB] to push,cumo
"[GENERAL_VERB] to push repeatedly, neglect",cumanga
[GENERAL_VERB] to refuse,cumanganiza
"[GENERAL_VERB] to cook, boil",cumba
[GENERAL_VERB] to limp,cumbagira
[GENERAL_VERB] to set fire,cumika
"[GENERAL_VERB] to stab, spear, pierce",cumita
"[GENERAL_VERB] to drive away, scareaway",cuncumura
[GENERAL_VERB] be corpulent,cunduka
[GENERAL_VERB] to grow tall,cunguk
"[GENERAL_VERB] to buy back, redeem",cungura
[GENERAL_VERB] to suck dry,cunkura
[GENERAL_NOUN] bottle,cupa
"[COMMON_ANIMALS_NOUN] old cow, old woman",cura
[GENERAL_NOUN] a destitute person,curru
[GENERAL_NOUN] dust,cuucu
[GENERAL_NOUN] wean,cuukun
[GENERAL_VERB] to eat ravenously,cwagura
[GENERAL_NOUN] settle matters,cwamu
[GENERAL_VERB] to go across,cwanganiza
[GENERAL_VERB] to divide,cwanganizaamu
"[GENERAL_VERB] be cunning, crafty, sly",cwaogya
[GENERAL_VERB] to chew,cwankuna
[GENERAL_VERB] to break,cweka
[GENERAL_VERB] to succumb,cwekana
[GENERAL_NOUN] rush at joyfully,cwekanira
[GENERAL_VERB] to invent,cwereeira
[GENERAL_NOUN] cross a path,rnisikaniza
[GENERAL_NOUN] sound made by footsteps,cacaca
[GENERAL_NOUN] quickly,cakucaku
[GENERAL_NOUN] in total silence,ceiceice
[GENERAL_NOUN] soya beans,coroko
[GENERAL_NOUN] quiet,culeezi
[GENERAL_NOUN] too much smell,cuucuucu
[GENERAL_VERB] to walk majestically,daata
[GENERAL_NOUN] intensive with guma,dai
"[GENERAL_NOUN] slemon, devil, evil spirit",daimoni
[GENERAL_NOUN] minute,dakiika
[HEALTH_AND_MEDICINE_NOUN] doctor,"dakit aali,"
[GENERAL_NOUN] woven border on cloth,dalizi
"[GENERAL_VERB] to be flabby, inert",dambakaarra
[GENERAL_VERB] to move,damura
[GENERAL_NOUN] tolap,demba
"[GENERAL_VERB] to rundown , defame",dibisa
"[GENERAL_VERB] to become stupid,backward",dibya
[GENERAL_NOUN] intensive with boha (fasten),digidigi
"[GENERAL_NOUN] tie tightly, tighten",diidigiza
[GENERAL_NOUN] religion,diini
[GENERAL_NOUN] compass,diira
[GENERAL_VERB] to sink,dikira
[GENERAL_VERB] to hit hard,dikya
[GENERAL_NOUN] blue soap,dimiryangombe
[GENERAL_NOUN] seldom,dimunadimu
[GENERAL_VERB] to become stupid,dinga
[GENERAL_VERB] to bubble,dogoma
"[GENERAL_VERB] to bestupid, silly, foolish",doma
"[GENERAL_VERB] to become stupid, foolish",domahara
[GENERAL_VERB] to stupefy,domya
"[GENERAL_VERB] to mock, ridicule",doodokya
[GENERAL_NOUN] cement,dongobuJaaya
[GENERAL_NOUN] native soap,dongoro
[GENERAL_VERB] to be stripped,dooba
"[GENERAL_VERB] be exhausted, done up",dookooli
[GENERAL_NOUN] Look! Behold!,Dora
"[GENERAL_VERB] to hollow out, probe,lance",dubungura
"[GENERAL_VERB] to rumble, whirr, hum",duduma
"[GENERAL_NOUN] beat unmercifully, flog",dudura
[GENERAL_VERB] to tantalize,dundukya
[GENERAL_VERB] to grow very quickly,dundumuka
[GENERAL_VERB] to be very tall,dunga
[GENERAL_NOUN] barrel,duraamu
[GENERAL_VERB] to waste,duubuuda
[GENERAL_NOUN] shop,duuka
"[GENERAL_VERB] to announce, command, proclaim,interpret",duuma
"[GENERAL_NOUN] t oderide, scorn",duura
[GENERAL_NOUN] drill,dwiro
[GENERAL_NOUN] very hard,dai-dai
[GENERAL_NOUN] double colour,daburokara
[GENERAL_NOUN] dining room,dainingi
"[GENERAL_ADV] here is, there is",dara
[TRANSPORT_NOUN] driver,dereeva
"[GENERAL_NOUN] now, today",deero
[GENERAL_NOUN] discotheque,disiko
[GENERAL_NOUN] double: twice as much,doboro
[GENERAL_VERB] making continous andirritating noise,doi doi
[GENERAL_NOUN] amarinthus,doodo
[GENERAL_NOUN] jerrycan,ekidomora
[GENERAL_NOUN_PLURAL] jerrycans,ebidomora
[COMMON_ANIMALS_NOUN] a heron,ekidongodongo
[COMMON_ANIMALS_NOUN_PLURAL] herons,ebidongodongo
"[GENERAL_NOUN] punishment, penalty",ekifubiro
"[GENERAL_NOUN_PLURAL] punishment, penalties",ebifubiro
[GENERAL_NOUN] food without salt,ekifuka
[GENERAL_NOUN_PLURAL] food without salts,ebifuka
[GENERAL_NOUN] a very greedy person,ekifu kyenda
[GENERAL_NOUN_PLURAL] very greedy persons,ebifu kyenda
[GENERAL_NOUN] large intestine,ekifunjo mururuma
[GENERAL_NOUN_PLURAL] large intestines,ebifunjo mururuma
[GENERAL_NOUN] a word,ekigambo
[GENERAL_NOUN_PLURAL] words,ebigambo
[GENERAL_NOUN] room for catechism classes,ekigango
[GENERAL_NOUN_PLURAL] room for catechism classeses,ebigango
[GENERAL_NOUN] idiom,ekidikizo
[GENERAL_NOUN_PLURAL] idioms,ebidikizo
[GENERAL_NOUN] a guitar,ekidongo
[GENERAL_NOUN_PLURAL] guitars,ebidongo
[GENERAL_NOUN] a stupid person,ekifaafa
[GENERAL_NOUN_PLURAL] stupid persons,ebifaafa
[GENERAL_NOUN_PLURAL] ekifubas,ebifuba
[GENERAL_NOUN] a bruise,ekifufu
[GENERAL_NOUN_PLURAL] bruises,ebifufu
[GENERAL_NOUN] a packet,ekifunga
[GENERAL_NOUN_PLURAL] packets,ebifunga
"[GENERAL_NOUN] cover, used banana leaf",ekifundikizo
"[GENERAL_NOUN_PLURAL] cover, used banana leafs",ebifundikizo
[GENERAL_NOUN] rectum,ekifunjo
[GENERAL_NOUN_PLURAL] rectums,ebifunjo
[GENERAL_NOUN] a wheel barrow,ekigaali
[GENERAL_NOUN_PLURAL] wheel barrows,ebigaali
[GENERAL_NOUN] a tall mascular person,ekigando
[GENERAL_NOUN_PLURAL] tall mascular persons,ebigando
[GENERAL_NOUN] forgiveness,ekiganyiro
[GENERAL_NOUN_PLURAL] forgivenesses,ebiganyiro
[GENERAL_NOUN] answer,ekigarukwamu
[GENERAL_NOUN_PLURAL] answers,ebigarukwamu
[GENERAL_NOUN] joke,ekigene
[GENERAL_NOUN_PLURAL] jokes,ebigene
[GENERAL_NOUN] spoon,ekigiiko
[GENERAL_NOUN_PLURAL] spoons,ebigiiko
[GENERAL_NOUN] something very surprising,ekihano
[GENERAL_NOUN_PLURAL] something very surprisings,ebihano
[GENERAL_NOUN] a big basket,ekigega
[GENERAL_NOUN_PLURAL] big baskets,ebigega
"[GENERAL_NOUN] foot, foot print",ekigere
"[GENERAL_NOUN_PLURAL] foot, foot prints",ebigere
[GENERAL_NOUN] molar tooth,ekigigo
[GENERAL_NOUN_PLURAL] molar tooths,ebigigo
[GENERAL_NOUN] a round plastic jerrycan,ekigunguru
[GENERAL_NOUN_PLURAL] round plastic jerrycans,ebigunguru
[GENERAL_NOUN] a young pumpkin's garden,ekihambo
[GENERAL_NOUN_PLURAL] young pumpkin's gardens,ebihambo
[GENERAL_NOUN] soft immature calabash,ekihohe
[GENERAL_NOUN_PLURAL] soft immature calabashes,ebihohe
[GENERAL_NOUN] latrine,ekihorooni
[GENERAL_NOUN_PLURAL] latrines,ebihorooni
[GENERAL_NOUN] beetle,ekijunjuuzi
[GENERAL_NOUN_PLURAL] beetles,ebijunjuuzi
"[GENERAL_NOUN] garment, wear",ekijwaro
"[GENERAL_NOUN_PLURAL] garment, wears",ebijwaro
[GOVERNANCE_AND_ADMINISTRATION_NOUN] king's or chiefs enclosure,ekikaali
[GOVERNANCE_AND_ADMINISTRATION_NOUN_PLURAL] king's or chiefs enclosures,ebikaali
[GENERAL_NOUN] sugarcane,ekikaijo
[GENERAL_NOUN_PLURAL] sugarcanes,ebikaijo
[GENERAL_NOUN] a tree specie,ekikaragwe
[GENERAL_NOUN_PLURAL] tree species,ebikaragwe
[GENERAL_NOUN] a palm tree,ekikindo
[GENERAL_NOUN_PLURAL] palm trees,ebikindo
[GENERAL_NOUN] pumpkin,ekikeke
[GENERAL_NOUN_PLURAL] pumpkins,ebikeke
"[GENERAL_NOUN] frog, toad",ekikere
"[GENERAL_NOUN_PLURAL] frog, toads",ebikere
[COMMON_ANIMALS_NOUN] an old emanciated cow,ekikoco
[COMMON_ANIMALS_NOUN_PLURAL] old emanciated cows,ebikoco
[GENERAL_NOUN] maize cob,ekikongoriro
[GENERAL_NOUN_PLURAL] maize cobs,ebikongoriro
[GENERAL_NOUN] eyelid,ekikohi
[GENERAL_NOUN_PLURAL] eyelids,ebikohi
[STORYTELLING_AND_NARRATIVES_NOUN] riddle,ekikoikyo
[STORYTELLING_AND_NARRATIVES_NOUN_PLURAL] riddles,ebikoikyo
"[GENERAL_NOUN] yoke problem, obstacle",ekikoligo
"[GENERAL_NOUN_PLURAL] yoke problem, obstacles",ebikoligo
[GENERAL_NOUN] a herdsman's whistle,ekikoobe
[GENERAL_NOUN_PLURAL] herdsman's whistles,ebikoobe
[GENERAL_NOUN] an animal,ekikooko
[GENERAL_NOUN_PLURAL] animals,ebikooko
[MILITARY_NOUN] a battalion,ekikoosi
[MILITARY_NOUN_PLURAL] battalions,ebikoosi
[GENERAL_NOUN] cup: a trophy,ekikopo
[GENERAL_NOUN_PLURAL] cup: a trophies,ebikopo
[GENERAL_NOUN] rotten thing,ekijunzire
[GENERAL_NOUN_PLURAL] rotten things,ebijunzire
[GENERAL_NOUN] sub-clan,ekika
[GENERAL_NOUN_PLURAL] sub-clans,ebika
[GENERAL_NOUN] question,ekikaguzo
[GENERAL_NOUN_PLURAL] questions,ebikaguzo
[GENERAL_NOUN] frying-pan,ekikarango
[GENERAL_NOUN_PLURAL] frying-pans,ebikarango
[GENERAL_NOUN] a memorial remembrance,ekiijukyo
[GENERAL_NOUN_PLURAL] memorial remembrances,ebiijukyo
[GENERAL_NOUN] type of horizontal grass,ekijubwa
[GENERAL_NOUN_PLURAL] type of horizontal grasses,ebijubwa
"[GENERAL_NOUN] a fruit, a table",ekijuma
"[GENERAL_NOUN_PLURAL] fruit, a tables",ebijuma
"[GENERAL_NOUN] hole, ditch, pit",ekiina
"[GENERAL_NOUN_PLURAL] hole, ditch, pits",ebiina
"[GENERAL_NOUN] great grief, be sorrowful",ekiinamirro
"[GENERAL_NOUN_PLURAL] great grief, be sorrowfuls",ebiinamirro
[GENERAL_NOUN] large hornbill,ekiisamuhana
[GENERAL_NOUN_PLURAL] large hornbills,ebiisamuhana
"[GENERAL_NOUN] waterfall, rushing flood",ekiisurumba
"[GENERAL_NOUN_PLURAL] waterfall, rushing floods",ebiisurumba
[GENERAL_NOUN] a big brown bird,ekiisa-mutuutu
[GENERAL_NOUN_PLURAL] big brown birds,ebiisa-mutuutu
[GENERAL_NOUN] a seasonal swamp,ekijinja
[GENERAL_NOUN_PLURAL] seasonal swamps,ebijinja
[GENERAL_NOUN] fresh banana tree sheath,ekijoojo
[GENERAL_NOUN_PLURAL] fresh banana tree sheaths,ebijoojo
[NATURE_AND_ENVIRONMENT_NOUN] a type of grass,ekijubwe
[NATURE_AND_ENVIRONMENT_NOUN_PLURAL] type of grasses,ebijubwe
[GENERAL_NOUN] odour: unpleasant smell,ekijujuka
[GENERAL_NOUN_PLURAL] odour: unpleasant smells,ebijujuka
[GENERAL_NOUN] exaggerated information,ekijaju
[GENERAL_NOUN_PLURAL] exaggerated informations,ebijaju
[GENERAL_NOUN] severe famine,ekiihe
[GENERAL_NOUN_PLURAL] severe famines,ebiihe
[GENERAL_NOUN] a crater lake,ekiijongo
[GENERAL_NOUN_PLURAL] crater lakes,ebiijongo
[GENERAL_NOUN] heavy smoke,ekiika
[GENERAL_NOUN_PLURAL] heavy smokes,ebiika
"[GENERAL_NOUN] place, spot",ekiikaro
"[GENERAL_NOUN_PLURAL] place, spots",ebiikaro
[GENERAL_NOUN] a bird's nest,ekiju
[GENERAL_NOUN_PLURAL] bird's nests,ebiju
"[GENERAL_NOUN] an insult, an abuse",ekijumo
"[GENERAL_NOUN_PLURAL] insult, an abuses",ebijumo
[GENERAL_NOUN] pit latrine,ekiinazi
[GENERAL_NOUN_PLURAL] pit latrines,ebiinazi
"[GENERAL_NOUN] a shade, shadow",ekiituuru
"[GENERAL_NOUN_PLURAL] shade, shadows",ebiituuru
[GENERAL_NOUN] a snail shell,ekijogojogo
[GENERAL_NOUN_PLURAL] snail shells,ebijogojogo
[GENERAL_NOUN] giant,ekikaaka
[GENERAL_NOUN_PLURAL] giants,ebikaaka
[GENERAL_NOUN] a reed fenced enclosure,ekikaari
[GENERAL_NOUN_PLURAL] reed fenced enclosures,ebikaari
"[GENERAL_NOUN] festivity, celebration",ekijaguzo
"[GENERAL_NOUN_PLURAL] festivity, celebrations",ebijaguzo
"[GENERAL_NOUN] argument, strife, dispute",empaka
"[GENERAL_NOUN] knickers, trousers, shorts",empale
[GENERAL_NOUN] one who uses force,empambiriza
[GENERAL_NOUN] seeds of gourds,empambo
"[GENERAL_NOUN] advice, counsel, discussion",empanuura
[GENERAL_NOUN] swift runner,emparacuki
[COMMON_ANIMALS_NOUN] kind of locust,emparra
[GENERAL_NOUN] space,empataniza
[TOURISM_NOUN] safari ants,empazi
[GENERAL_NOUN] service,empeereza
"[GENERAL_NOUN] gristle, cartilage",empegecu
[GENERAL_NOUN] bed-bug,empere
[GENERAL_NOUN] a ring,empeta
[COMMON_ANIMALS_NOUN] hunting dog,empiigi
"[COMMON_ANIMALS_NOUN] a blind cow, goat",empimbaale
[COMMON_ANIMALS_NOUN] chameleon,empitmpina
"[GENERAL_NOUN] poor soil, hard earth",empaama
[COMMON_ANIMALS_NOUN] male dog,empairimi
"[GENERAL_NOUN] argumentative person, rival, competitor",empakani
"[GENERAL_NOUN] mourning, lamentation",empamo
[GENERAL_NOUN] firm breasts not pendant,empanabeera
[GENERAL_NOUN] Uganda Cob,empara
[GENERAL_NOUN] quarrelsome person,emparangani
[GENERAL_NOUN] constipation,empata
[GENERAL_NOUN] fluffy seeds of reeds,empeehe
"[GENERAL_NOUN] wage, pay, reward",empeera
[GENERAL_NOUN] a new hoe,empeese
"[GENERAL_NOUN] gristle, cartilage",empekenyu
"[GENERAL_NOUN] enmity, persecution",empiigani
"[GENERAL_NOUN] double edged sword, dagger",empirima
[GENERAL_NOUN] hole in a tree,empogoma
[GENERAL_NOUN] grasshoppers: small grasshoppers,enkunguru
[GENERAL_NOUN] firewood,enku
[COMMON_ANIMALS_NOUN] worker termite,enkubebe
"[GENERAL_NOUN] strength, vigour",enkubiti
[GENERAL_NOUN] flea,enkukuni
"[GENERAL_NOUN] multitude, crowd,abundance",enkumbititi
"[GENERAL_NOUN] hospitality, entertaining",enkuna
[COMMON_ANIMALS_NOUN] red tailed colobus monkey,enkunga
[GENERAL_NOUN] hangnail,enkunuukizi
[COMMON_ANIMALS_NOUN] rhinoceros,enkura
"[GENERAL_NOUN] cheat, swindler, crafty person",enkurugu
[GENERAL_NOUN] blue banana eater,enkurungo
[NATURE_AND_ENVIRONMENT_NOUN] a plant species,enkuraijo
"[GENERAL_NOUN] coughing disease, cough",enkorro
[GENERAL_NOUN] repeatedly,enkubirane
[GENERAL_NOUN] horn trumpet,enkukuuru
[GENERAL_NOUN] white millet,enkumba
[GENERAL_NOUN] fingers,enkumo
[GENERAL_NOUN] red-tailed cercopitheque,enkunda
"[GENERAL_NOUN] strife, quarrel",enkungani
[GENERAL_NOUN] type of banana,enkunku
[GENERAL_NOUN] lover,enkunzi
[GENERAL_NOUN] guinea fowl,enkakaara
[GENERAL_NOUN] intruder,enkurugusi
"[GENERAL_NOUN] subtlety, cunning, cheating",enkurungutaniza
[GENERAL_NOUN] stupid person,enkusi
[GENERAL_NOUN] pigeon peas,enkuuku
[GENERAL_NOUN] armpit,enkwahwa
[GENERAL_NOUN] beads,enkwanzi
"[GENERAL_NOUN] careful,deliberate, economical person",enkwatirizi
"[HEALTH_AND_MEDICINE_NOUN] care, good treatment, neatness",enkwato
[GENERAL_NOUN] surplus,ensaagi
[GENERAL_NOUN] an adulterous person,ensambani
[GENERAL_NOUN] strippings from papyrus stems,ensasanure
[COMMON_ANIMALS_NOUN] a male dog,ensongore
[GENERAL_NOUN] SW.voilence or force,ensumbi
[GENERAL_NOUN] big white beads,**ensunga**
"[GENERAL_NOUN] dislike, enmity, hatred",enobi
[GENERAL_NOUN] tree with edible fruit,enondwa
[GENERAL_NOUN] loquats,ensaali
[GOVERNANCE_AND_ADMINISTRATION_NOUN] illness of king only,ensaasi
[COMMON_ANIMALS_NOUN] large ape,enkuya
"[GENERAL_NOUN] main root, tap root",enkuzi
[GENERAL_NOUN] quail,enkwali
[GENERAL_NOUN] waning moon,enkwomoro
[GENERAL_NOUN] simsim,ensamya
[GENERAL_NOUN] a male animal,ensaija
[COMMON_ANIMALS_NOUN] a ram,ensekure
[GENERAL_NOUN] SW.a desparate person,ensoberwa
[GENERAL_NOUN] SW.someone who explains something,ensoboorozi
[GENERAL_NOUN] the way of reading,ensoma
[HEALTH_AND_MEDICINE_NOUN] menstruation period,ensonga
[HEALTH_AND_MEDICINE_NOUN] SW.cattle disease,ensonga
[GENERAL_NOUN] honey guide bird,ensoigo
[GENERAL_NOUN] a soft red clay,enombe
[GENERAL_NOUN] fish,ensamaaki
"[GENERAL_NOUN] flour, powder",ensaano
"[GENERAL_NOUN] pipe, flute",enseegu
[GENERAL_NOUN] edible grasshoppers,enseenene
[GENERAL_NOUN] loose cents,enseesekale
[GENERAL_NOUN] upper grinding stone,enseiso
"[GENERAL_NOUN] laughter, fun",enseko
"[GENERAL_NOUN] dear one, beloved",ensemere
[GENERAL_NOUN] giant hog,ensenge
[GENERAL_NOUN] good clear eyes,ensenyerre
"[GENERAL_NOUN] nausea, vomit",ensesemi
"[GEOGRAPHY_NOUN] earth, land, country",ensi
[GENERAL_NOUN] muzzle-loader,ensidirirwa
[GENERAL_NOUN] kidney; seed,ensigo
[GENERAL_NOUN] upper grind stone,ensiiso
[GENERAL_NOUN] money,ensimbi
[GENERAL_NOUN] full moon when rising,ensinduro
"[GENERAL_NOUN] shape, appearance",ensisana
[GENERAL_NOUN] talent: a natural gift,entaranta
"[GENERAL_NOUN] mistake, error",ensobi
"[GENERAL_NOUN] reedbuck, water buck",ensama
[GENERAL_NOUN] border of mat,ensandaigo
[GENERAL_NOUN] become very exhausted,ensazi
[GENERAL_NOUN] sty (in eye),ensekere
[GENERAL_NOUN] short-bladed spear,ensembukya
[GENERAL_NOUN] cast,ensenada
[GENERAL_NOUN] fetters,ensengo
[COMMON_ANIMALS_NOUN] hippopotamus,ensere
"[HEALTH_AND_MEDICINE_NOUN] dysentery, diarrhoea with blood",ensese
[GENERAL_NOUN] cane for bow string,ensibago
[GENERAL_NOUN] type of potato,ensibyemu
[GENERAL_NOUN] temporary shelter,ensiisira
"[COMMON_ANIMALS_NOUN] owl, sad, lonely person",ensindizi
[GENERAL_NOUN] grin showing teeth,ensinika
[GENERAL_NOUN] secret,ensita
[GENERAL_NOUN] explanation,ensoborra
[GENERAL_NOUN] castor oil berry,ensoga
[GENERAL_NOUN] castor oil plant,ensogasoga
[GENERAL_NOUN] housefly,ensohera
"[COMMON_ANIMALS_NOUN] young dog, puppy",ensole
[GENERAL_NOUN] silkworm,ensombabyoma
[GENERAL_NOUN] biting ant,ensondokozi
"[GENERAL_NOUN] protruding, prominent forehead",ensongo y'omutwe
[HEALTH_AND_MEDICINE_NOUN] tertiary syphilis,ensonjogo
[GENERAL_NOUN] small black fish,ensonzi
[GENERAL_NOUN] spring of water,ensoro
[GENERAL_NOUN] assemblies,ensorrokano
[GENERAL_NOUN] imitator,ensubiirizi
[COMMON_ANIMALS_NOUN] swallow,entaahi
[GENERAL_NOUN] vomit,entanaki
[GENERAL_NUM] one's opinions and ideas,enteekateeka
[GENERAL_NOUN] being very tired,enteere
[COMMON_ANIMALS_NOUN] a good female cow,ente-matako
[GENERAL_NOUN] small beads,entenge
"[GENERAL_NOUN] extreme edge, unsafe place",ensunsunikizo
[GENERAL_NOUN] flakes of skin,ensusu
[GENERAL_NOUN] white ants,enswa
[GENERAL_NOUN] water- jar,ensoha
[COMMON_ANIMALS_NOUN] large type of rat,ensolima
[GENERAL_NOUN] mud-fish,ensombi
[GENERAL_NOUN] cape of land,ensondo
"[GENERAL_NOUN] shame, embarrassment",ensoni
[GENERAL_NOUN] insolent person,ensooki
[GENERAL_NOUN] collection,ensorooza
[GENERAL_NOUN] imitation,ensubiiriza
[GENERAL_NOUN] black nightshade,enswiga
"[GENERAL_NOUN] red clay, fertile soil",entabo n
[COMMON_ANIMALS_NOUN] an irreplaceable cow,entasumbuswa
[GENERAL_NOUN] a type of potatoes,entembarusaka
[GENERAL_NOUN] seeds of a pumpkin,entetere
[GENERAL_NOUN] borrowed things,entiizano
"[GENERAL_NOUN] small red bird, wax-bill",ensundi
[GENERAL_NOUN] behind,enyuma
"[GENERAL_NOUN] pipe, earthenware, cooking-pot",enyungu
[GENERAL_NOUN] a cartapillas cacoon,enzibira-busa
[COMMON_ANIMALS_NOUN] python,enziramira
[GENERAL_NOUN] burial fee,enziiki
[GENERAL_NOUN] a holy person,enzira-kabi
[GENERAL_NOUN] muscular and strong,enzirigi
[GENERAL_NOUN] West wind,enziransi
[GENERAL_NOUN] deep sorrow or bitterness,enzonza-mutima
[GENERAL_NOUN] spoilt beer or porridge,erende
[GENERAL_NOUN] full moon,enzooro
[GENERAL_NOUN] a pound,eraatiri
[GENERAL_NOUN] colour,erangi
"[GENERAL_NOUN] dove, pigeon",eriiba
"[GENERAL_NOUN_PLURAL] dove, pigeons",amaiba
[GENERAL_NOUN] abyss,eriiso-ry'ensi
[GENERAL_NOUN_PLURAL] abysses,amaiso-ry'ensi
[GENERAL_NOUN] thin or not fat,erooro
[COMMON_ANIMALS_NOUN] young female goat,eruusi
[GENERAL_NOUN] bathroom,eryogero
[GENERAL_NOUN_PLURAL] bathrooms,amaogero
"[GENERAL_NOUN] sympathy, mercy, kindness",esaasi
[GENERAL_NOUN] prayer,esaara
[EDUCATION_AND_LEARNING_NOUN] letter of the alphabet,enyuguta
[COMMON_ANIMALS_NOUN] mule,enyumbu
[GENERAL_NOUN] pubic Hair,enza
"[GENERAL_NOUN] home-born, native, original",enzaarwa
[GENERAL_NOUN] strong feeling of hatred,enziika
[COMMON_ANIMALS_NOUN] locust,enzige
[GENERAL_NOUN] deep water,enziha
[GENERAL_NOUN] gonorrhoea,enziku
"[ART_AND_ENTERTAINMENT_NOUN] singer, dancer",enzini
[GENERAL_NOUN] wound,enzizi
[HEALTH_AND_MEDICINE_NOUN] shrub with much syrup,ereka
"[GENERAL_NOUN] these days, nowadays",eriigenda
"[GENERAL_NOUN_PLURAL] these days, nowadayses",amaigenda
"[GENERAL_NOUN] appearance, view",enzooka
"[GENERAL_NOUN] barrel, pipe",epipa
[GENERAL_NOUN] which,eri
[GENERAL_NOUN_PLURAL] whiches,ama
[GENERAL_NOUN] tooth,eriino
[GENERAL_NOUN_PLURAL] tooths,amaino
[GENERAL_NOUN] a dry cell,eryanda
[GENERAL_NOUN_PLURAL] dry cells,amaanda
[GENERAL_NOUN] a boat,eryato
[GENERAL_NOUN_PLURAL] boats,amaato
[GENERAL_NOUN] season of weeding millet,eryombera
[GENERAL_NOUN_PLURAL] season of weeding millets,amaombera
"[GENERAL_NOUN] top, overthere",eruguru
[GENERAL_NOUN] childishness,eryana
[GENERAL_NOUN_PLURAL] childishnesses,amaana
[GENERAL_NOUN] aheap of unorganised things,esaatumba
[GENERAL_NOUN] shirt,esaati
[GENERAL_NOUN] upper grinding stone,esaiso
[GENERAL_NOUN] sparks,esasi
[GENERAL_NOUN] butter sauce,esabwe
[GENERAL_NOUN] saucepan,esafuliya
[GENERAL_NOUN] bandle of grass,esa
[GENERAL_NOUN] type of a bird,esande
[COMMON_ANIMALS_NOUN] SW.cane rat,esenza
[COMMON_ANIMALS_NOUN] caterpillar,esokondwa
[GENERAL_NOUN] type of yellow bananas,esusure
[GENERAL_NOUN] bed sheets,esuuka
[GENERAL_NOUN] common duiker,esirabo
[GENERAL_NOUN] cigarettes,esigara
[GENERAL_NOUN] telephone,esimu
[GENERAL_NOUN] soap,esabbuuni
"[GENERAL_NOUN] journey, tour",esafaali
[GENERAL_NOUN] blood,esagama
[GENERAL_NOUN] rosary,esapuli
[GENERAL_NOUN] banana juice,esande
[GENERAL_NOUN] SW.urine in droplets,esarisari
[GENERAL_NOUN] Spear grass (Heteropogon contortus),esojo
[GENERAL_NOUN] sweater,esweta
