english,lunyoro
[EDUCATION] We accept returns for store credit only after 30 days.,itwe twikiriza ebigarukire kutwaramu ekindi omubiro makumi asatu
"[GENERAL] When my child tells me a worry, I say, ""Let's pray about it.""","omwana wange obwangambira ekyokweralikiriza,ngamba,""leka tukisabire"""
"[DAILY_LIFE] When my child tells me a worry, I say, ""Let's pray about it.""","omwana wange obwangambira ekyokweralikiriza,ngamba,""leka tukisabire"""
"[EDUCATION] When my child tells me a worry, I say, ""Let's pray about it.""","omwana wange obwangambira ekyokweralikiriza,ngamba,""leka tukisabire"""
[GENERAL] Kindness is the one language everyone understands.,enbabazi nurwo rulimi rwooka buli omu aruku- etegereza oketegereza.
[DAILY_LIFE] Kindness is the one language everyone understands.,enbabazi nurwo rulimi rwooka buli omu aruku- etegereza oketegereza.
[EDUCATION] Kindness is the one language everyone understands.,enbabazi nurwo rulimi rwooka buli omu aruku- etegereza oketegereza.
"[GENERAL] Not only did he arrive late, but he also forgot the documents.",tukuli kuhika akererirwe kwonka ba ebihandiko
"[DAILY_LIFE] Not only did he arrive late, but he also forgot the documents.",tukuli kuhika akererirwe kwonka ba ebihandiko
"[EDUCATION] Not only did he arrive late, but he also forgot the documents.",tukuli kuhika akererirwe kwonka ba ebihandiko
[GENERAL] The community developed an ecotourism project to generate income and protect nature.,abantu bakatandikaho okulinda ebyobuhangwa okutungamu akasente kandi nokulinda obuhangwa
[DAILY_LIFE] The community developed an ecotourism project to generate income and protect nature.,abantu bakatandikaho okulinda ebyobuhangwa okutungamu akasente kandi nokulinda obuhangwa
[EDUCATION] The community developed an ecotourism project to generate income and protect nature.,abantu bakatandikaho okulinda ebyobuhangwa okutungamu akasente kandi nokulinda obuhangwa
[GENERAL] The community will develop an ecotourism project to generate income and protect nature.,abantu nibaija okutandikaho okulinda ebyobuhangwa okutungamu akasent kandi nokulinda obuhangwa
[DAILY_LIFE] The community will develop an ecotourism project to generate income and protect nature.,abantu nibaija okutandikaho okulinda ebyobuhangwa okutungamu akasent kandi nokulinda obuhangwa
[EDUCATION] The community will develop an ecotourism project to generate income and protect nature.,abantu nibaija okutandikaho okulinda ebyobuhangwa okutungamu akasent kandi nokulinda obuhangwa
[GENERAL] The community has developed an ecotourism project to generate income and protect nature.,abantu batandikireho okulinda eyobuhangwa okutungamu akasente kandi nokulinda obuhangwa
[DAILY_LIFE] The community has developed an ecotourism project to generate income and protect nature.,abantu batandikireho okulinda eyobuhangwa okutungamu akasente kandi nokulinda obuhangwa
[EDUCATION] The community has developed an ecotourism project to generate income and protect nature.,abantu batandikireho okulinda eyobuhangwa okutungamu akasente kandi nokulinda obuhangwa
[GENERAL] He invests in a family business.,asiga senteze omubizinesi zeka
[DAILY_LIFE] He invests in a family business.,asiga senteze omubizinesi zeka
[EDUCATION] He invests in a family business.,asiga senteze omubizinesi zeka
[GENERAL] He invested in a family business.,akasiga sente ze omubizinesi zeka
[DAILY_LIFE] He invested in a family business.,akasiga sente ze omubizinesi zeka
[EDUCATION] He invested in a family business.,akasiga sente ze omubizinesi zeka
[GENERAL] He will invest in a family business.,naija okusiga sente omubizinesi zeka
[DAILY_LIFE] He will invest in a family business.,naija okusiga sente omubizinesi zeka
[EDUCATION] He will invest in a family business.,naija okusiga sente omubizinesi zeka
[GENERAL] The deforestation causes conflicts between farmers and wildlife.,okutema ebibira kuletaho obutakengangana hagati yabalimi n'obwomezi bwebisoro by'omukisaka
[DAILY_LIFE] The deforestation causes conflicts between farmers and wildlife.,okutema ebibira kuletaho obutakengangana hagati yabalimi n'obwomezi bwebisoro by'omukisaka
[EDUCATION] The deforestation causes conflicts between farmers and wildlife.,okutema ebibira kuletaho obutakengangana hagati yabalimi n'obwomezi bwebisoro by'omukisaka
[GENERAL] The deforestation caused conflicts between farmers and wildlife.,okutema ebibira kukaletaho obutakengangana hagati y'ablimi n'obwomezi bwebisoro by'omukisaka
[DAILY_LIFE] The deforestation caused conflicts between farmers and wildlife.,okutema ebibira kukaletaho obutakengangana hagati y'ablimi n'obwomezi bwebisoro by'omukisaka
[EDUCATION] The deforestation caused conflicts between farmers and wildlife.,okutema ebibira kukaletaho obutakengangana hagati y'ablimi n'obwomezi bwebisoro by'omukisaka
[GENERAL] The deforestation will cause conflicts between farmers and wildlife.,okutema ebibira nikwija okuletaho obutakengangana hagati y'abalimi n'obwomezi bwebisoro by'omukisaka
[DAILY_LIFE] The deforestation will cause conflicts between farmers and wildlife.,okutema ebibira nikwija okuletaho obutakengangana hagati y'abalimi n'obwomezi bwebisoro by'omukisaka
[EDUCATION] The deforestation will cause conflicts between farmers and wildlife.,okutema ebibira nikwija okuletaho obutakengangana hagati y'abalimi n'obwomezi bwebisoro by'omukisaka
[GENERAL] I still had the birthday card she gave me fifteen years ago.,nkyaine ebaroha eyamazarwage eyiyampaire emyaka ikumi n'etano enyima
[DAILY_LIFE] I still had the birthday card she gave me fifteen years ago.,nkyaine ebaroha eyamazarwage eyiyampaire emyaka ikumi n'etano enyima
[EDUCATION] I still had the birthday card she gave me fifteen years ago.,nkyaine ebaroha eyamazarwage eyiyampaire emyaka ikumi n'etano enyima
[GENERAL] I still will have the birthday card she gave me fifteen years ago.,ninyija okuba nkaine ebaroha eyamazarwage eyiyampaire emyaka ikumu n'etano enyima
[DAILY_LIFE] I still will have the birthday card she gave me fifteen years ago.,ninyija okuba nkaine ebaroha eyamazarwage eyiyampaire emyaka ikumu n'etano enyima
[EDUCATION] I still will have the birthday card she gave me fifteen years ago.,ninyija okuba nkaine ebaroha eyamazarwage eyiyampaire emyaka ikumu n'etano enyima
[GENERAL] I still have had the birthday card she gave me fifteen years ago.,nahai nkyaine ebaroha eyamazarwage eyiyampaire emyaka ikumi n'etano enyima
[DAILY_LIFE] I still have had the birthday card she gave me fifteen years ago.,nahai nkyaine ebaroha eyamazarwage eyiyampaire emyaka ikumi n'etano enyima
[EDUCATION] I still have had the birthday card she gave me fifteen years ago.,nahai nkyaine ebaroha eyamazarwage eyiyampaire emyaka ikumi n'etano enyima
[GENERAL] We wore special clothes for important ceremonies.,tukajwara engoye zembaganiza habw'omukoro ogwekitinisa
[DAILY_LIFE] We wore special clothes for important ceremonies.,tukajwara engoye zembaganiza habw'omukoro ogwekitinisa
[EDUCATION] We wore special clothes for important ceremonies.,tukajwara engoye zembaganiza habw'omukoro ogwekitinisa
[GENERAL] We will wear special clothes for important ceremonies.,nitwija okugwara engoye zembaganiza habw'omukoro ogwekitinsa
[DAILY_LIFE] We will wear special clothes for important ceremonies.,nitwija okugwara engoye zembaganiza habw'omukoro ogwekitinsa
[EDUCATION] We will wear special clothes for important ceremonies.,nitwija okugwara engoye zembaganiza habw'omukoro ogwekitinsa
[GENERAL] We have worn special clothes for important ceremonies.,tugaire engoye zembaganiza habw'omukoro gwekitinisa
[DAILY_LIFE] We have worn special clothes for important ceremonies.,tugaire engoye zembaganiza habw'omukoro gwekitinisa
[EDUCATION] We have worn special clothes for important ceremonies.,tugaire engoye zembaganiza habw'omukoro gwekitinisa
[GENERAL] She practices conservation agriculture.,agezaho okulima n'obulisa obwokulinda
[DAILY_LIFE] She practices conservation agriculture.,agezaho okulima n'obulisa obwokulinda
[EDUCATION] She practices conservation agriculture.,agezaho okulima n'obulisa obwokulinda
[GENERAL] She will practice conservation agriculture.,naija okugezaho okulima n'obulisa obwokulinda
[DAILY_LIFE] She will practice conservation agriculture.,naija okugezaho okulima n'obulisa obwokulinda
[EDUCATION] She will practice conservation agriculture.,naija okugezaho okulima n'obulisa obwokulinda
[GENERAL] She has practiced conservation agriculture.,alinzire okugazeho okulima n'obulisa obwokulinda
[DAILY_LIFE] She has practiced conservation agriculture.,alinzire okugazeho okulima n'obulisa obwokulinda
[EDUCATION] She has practiced conservation agriculture.,alinzire okugazeho okulima n'obulisa obwokulinda
"[GENERAL] The first time someone paid for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omuntu obuyasasulire ebyokulya byange, nkara omu resitoranti"
"[DAILY_LIFE] The first time someone paid for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omuntu obuyasasulire ebyokulya byange, nkara omu resitoranti"
"[EDUCATION] The first time someone paid for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omuntu obuyasasulire ebyokulya byange, nkara omu resitoranti"
"[GENERAL] The first time someone will pay for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omutnu obu yasasulire ebyokulya byange, nkara omu resitoranti"
"[DAILY_LIFE] The first time someone will pay for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omutnu obu yasasulire ebyokulya byange, nkara omu resitoranti"
"[EDUCATION] The first time someone will pay for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omutnu obu yasasulire ebyokulya byange, nkara omu resitoranti"
"[GENERAL] The first time someone has paid for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omuntu obu basasulire ebyokulya byange, nkara omu resitoranti"
"[DAILY_LIFE] The first time someone has paid for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omuntu obu basasulire ebyokulya byange, nkara omu resitoranti"
"[EDUCATION] The first time someone has paid for my meal anonymously, l cried in the restaurant.","omurundi gw'okubanza omuntu obu basasulire ebyokulya byange, nkara omu resitoranti"
[GENERAL] Archaelogical research at Ntuusi reveals ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi kuletaho okuzonzora ebintu ebyakara ebyensi
[DAILY_LIFE] Archaelogical research at Ntuusi reveals ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi kuletaho okuzonzora ebintu ebyakara ebyensi
[EDUCATION] Archaelogical research at Ntuusi reveals ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi kuletaho okuzonzora ebintu ebyakara ebyensi
[GENERAL] Archaelogical research at Ntuusi revealed ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi kukaletaho okuzonzora ebintu ebyakara ebyensi
[DAILY_LIFE] Archaelogical research at Ntuusi revealed ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi kukaletaho okuzonzora ebintu ebyakara ebyensi
[EDUCATION] Archaelogical research at Ntuusi revealed ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi kukaletaho okuzonzora ebintu ebyakara ebyensi
[GENERAL] Archaelogical research at Ntuusi will reveal ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi nikwija okuletaho okuzonzora ebintu ebyakara ebyensi
[DAILY_LIFE] Archaelogical research at Ntuusi will reveal ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi nikwija okuletaho okuzonzora ebintu ebyakara ebyensi
[EDUCATION] Archaelogical research at Ntuusi will reveal ancient earthworks.,okuseruliriza kwebyafayo omu ntuusi nikwija okuletaho okuzonzora ebintu ebyakara ebyensi
"[GENERAL] If you never asked, the answer is always no.","kakuba otalikagwize, ekigarukwamu kiguma nangwa"
"[DAILY_LIFE] If you never asked, the answer is always no.","kakuba otalikagwize, ekigarukwamu kiguma nangwa"
"[EDUCATION] If you never asked, the answer is always no.","kakuba otalikagwize, ekigarukwamu kiguma nangwa"
"[GENERAL] If you never will ask, the answer is always no.","kakuba otalikaguza, ekigarukwamu kiguma nangwa"
"[DAILY_LIFE] If you never will ask, the answer is always no.","kakuba otalikaguza, ekigarukwamu kiguma nangwa"
"[EDUCATION] If you never will ask, the answer is always no.","kakuba otalikaguza, ekigarukwamu kiguma nangwa"
"[GENERAL] If you never have asked, the answer is always no.","kakuba otalikagwize, ekigarukwamu kiguma nangwa"
"[DAILY_LIFE] If you never have asked, the answer is always no.","kakuba otalikagwize, ekigarukwamu kiguma nangwa"
"[EDUCATION] If you never have asked, the answer is always no.","kakuba otalikagwize, ekigarukwamu kiguma nangwa"
[GENERAL] The Cross-Cultural Foundation of Uganda promoted cultural heritage.,omusingi okurbanganamu-kwobuhangwa omu uganda gulinda obwikazi bw'obuhangwa
[DAILY_LIFE] The Cross-Cultural Foundation of Uganda promoted cultural heritage.,omusingi okurbanganamu-kwobuhangwa omu uganda gulinda obwikazi bw'obuhangwa
[EDUCATION] The Cross-Cultural Foundation of Uganda promoted cultural heritage.,omusingi okurbanganamu-kwobuhangwa omu uganda gulinda obwikazi bw'obuhangwa
[GENERAL] The Cross-Cultural Foundation of Uganda will promote cultural heritage.,omusingi gw'okurabanganamu-kw'obuhangwa nikwija okulinda obwikazi bw'obuhangwa
[DAILY_LIFE] The Cross-Cultural Foundation of Uganda will promote cultural heritage.,omusingi gw'okurabanganamu-kw'obuhangwa nikwija okulinda obwikazi bw'obuhangwa
[EDUCATION] The Cross-Cultural Foundation of Uganda will promote cultural heritage.,omusingi gw'okurabanganamu-kw'obuhangwa nikwija okulinda obwikazi bw'obuhangwa
[GENERAL] The Cross-Cultural Foundation of Uganda has promoted cultural heritage.,omusingi gw'okurabanganamu-kw'obuhangwakukalinda obwikazi bw'obuhangwa
[DAILY_LIFE] The Cross-Cultural Foundation of Uganda has promoted cultural heritage.,omusingi gw'okurabanganamu-kw'obuhangwakukalinda obwikazi bw'obuhangwa
[EDUCATION] The Cross-Cultural Foundation of Uganda has promoted cultural heritage.,omusingi gw'okurabanganamu-kw'obuhangwakukalinda obwikazi bw'obuhangwa
[GENERAL] Bunyoro's power declined after conflicts with Buganda and British.,amani ga bunyoro gakagwa hanyuma yoburabagana nabaganda na bajungu
[DAILY_LIFE] Bunyoro's power declined after conflicts with Buganda and British.,amani ga bunyoro gakagwa hanyuma yoburabagana nabaganda na bajungu
[EDUCATION] Bunyoro's power declined after conflicts with Buganda and British.,amani ga bunyoro gakagwa hanyuma yoburabagana nabaganda na bajungu
[GENERAL] Bunyoro's power will decline after conflicts with Buganda and British.,amani ga bunyoro nigaija okugwa hanyuma yoburumbagana nabaganda na bajungu
[DAILY_LIFE] Bunyoro's power will decline after conflicts with Buganda and British.,amani ga bunyoro nigaija okugwa hanyuma yoburumbagana nabaganda na bajungu
[EDUCATION] Bunyoro's power will decline after conflicts with Buganda and British.,amani ga bunyoro nigaija okugwa hanyuma yoburumbagana nabaganda na bajungu
[GENERAL] Bunyoro's power has declined after conflicts with Buganda and British.,amani ga bunyoro gakagwa hanyuma yoburumbagana nabaganda na bajungu
[DAILY_LIFE] Bunyoro's power has declined after conflicts with Buganda and British.,amani ga bunyoro gakagwa hanyuma yoburumbagana nabaganda na bajungu
[EDUCATION] Bunyoro's power has declined after conflicts with Buganda and British.,amani ga bunyoro gakagwa hanyuma yoburumbagana nabaganda na bajungu
[GENERAL] The farmers use drought resistant crop varieties to adapt to climate change.,abalimi bakozesa ebirimwa ebitalikutalibanizibwa omusana okumanyira empindukahinduka yobwire
[DAILY_LIFE] The farmers use drought resistant crop varieties to adapt to climate change.,abalimi bakozesa ebirimwa ebitalikutalibanizibwa omusana okumanyira empindukahinduka yobwire
[EDUCATION] The farmers use drought resistant crop varieties to adapt to climate change.,abalimi bakozesa ebirimwa ebitalikutalibanizibwa omusana okumanyira empindukahinduka yobwire
[GENERAL] The farmers used drought resistant crop varieties to adapt to climate change.,abalimi bakakozesa ebirimwa ebitalikutalibanizibwa omusana okumanyira empindahinduka yobwire
[DAILY_LIFE] The farmers used drought resistant crop varieties to adapt to climate change.,abalimi bakakozesa ebirimwa ebitalikutalibanizibwa omusana okumanyira empindahinduka yobwire
[EDUCATION] The farmers used drought resistant crop varieties to adapt to climate change.,abalimi bakakozesa ebirimwa ebitalikutalibanizibwa omusana okumanyira empindahinduka yobwire
[GENERAL] The farmers have used drought resistant crop varieties to adapt to climate change.,abalimi bakozeseze ebirimwa ebitalikutalibanizibwa omusana okumanyira empindahinduka yobwire
[DAILY_LIFE] The farmers have used drought resistant crop varieties to adapt to climate change.,abalimi bakozeseze ebirimwa ebitalikutalibanizibwa omusana okumanyira empindahinduka yobwire
[EDUCATION] The farmers have used drought resistant crop varieties to adapt to climate change.,abalimi bakozeseze ebirimwa ebitalikutalibanizibwa omusana okumanyira empindahinduka yobwire
[GENERAL] He cooks dinner when I arrived.,akacumba ekyarwebajyo obu nahikire
[DAILY_LIFE] He cooks dinner when I arrived.,akacumba ekyarwebajyo obu nahikire
[EDUCATION] He cooks dinner when I arrived.,akacumba ekyarwebajyo obu nahikire
[GENERAL] He will cook dinner when I arrived.,naija okucumba ekyarwebajyo obu nahikire
[DAILY_LIFE] He will cook dinner when I arrived.,naija okucumba ekyarwebajyo obu nahikire
[EDUCATION] He will cook dinner when I arrived.,naija okucumba ekyarwebajyo obu nahikire
[GENERAL] He has cooked dinner when I arrived.,acumbire ekyarwebajyo obu nahikire
[DAILY_LIFE] He has cooked dinner when I arrived.,acumbire ekyarwebajyo obu nahikire
[EDUCATION] He has cooked dinner when I arrived.,acumbire ekyarwebajyo obu nahikire
[GENERAL] I still had the notebook where l wrote down all my childhood dreams.,nkyane ekitabu nambere nahandikire ebirota byange byona ebyobuto
[DAILY_LIFE] I still had the notebook where l wrote down all my childhood dreams.,nkyane ekitabu nambere nahandikire ebirota byange byona ebyobuto
[EDUCATION] I still had the notebook where l wrote down all my childhood dreams.,nkyane ekitabu nambere nahandikire ebirota byange byona ebyobuto
[GENERAL] I still will have the notebook where l wrote down all my childhood dreams.,ninyija okuba nkyaine ekitabu nambere nahandikire ebiroto byange byona ebyobuto
[DAILY_LIFE] I still will have the notebook where l wrote down all my childhood dreams.,ninyija okuba nkyaine ekitabu nambere nahandikire ebiroto byange byona ebyobuto
[EDUCATION] I still will have the notebook where l wrote down all my childhood dreams.,ninyija okuba nkyaine ekitabu nambere nahandikire ebiroto byange byona ebyobuto
[GENERAL] I still have had the notebook where l wrote down all my childhood dreams.,nyikaire nkyaine ekitabu kyange nambere nahandikire ebiroto byange byona ebyobuto
[DAILY_LIFE] I still have had the notebook where l wrote down all my childhood dreams.,nyikaire nkyaine ekitabu kyange nambere nahandikire ebiroto byange byona ebyobuto
[EDUCATION] I still have had the notebook where l wrote down all my childhood dreams.,nyikaire nkyaine ekitabu kyange nambere nahandikire ebiroto byange byona ebyobuto
[GENERAL] Tooro Kingdom separated from Bunyoro in the early 19th century.,obukama bwatoro bukahukana n'obukama bwabunyoro omukyasa kya 19th
[DAILY_LIFE] Tooro Kingdom separated from Bunyoro in the early 19th century.,obukama bwatoro bukahukana n'obukama bwabunyoro omukyasa kya 19th
[EDUCATION] Tooro Kingdom separated from Bunyoro in the early 19th century.,obukama bwatoro bukahukana n'obukama bwabunyoro omukyasa kya 19th
[GENERAL] Tooro Kingdom will separate from Bunyoro in the early 19th century.,obukama bwatoro nibwija okwahukana n'obukama bwabunyoro omukyasa kya 19th
[DAILY_LIFE] Tooro Kingdom will separate from Bunyoro in the early 19th century.,obukama bwatoro nibwija okwahukana n'obukama bwabunyoro omukyasa kya 19th
[EDUCATION] Tooro Kingdom will separate from Bunyoro in the early 19th century.,obukama bwatoro nibwija okwahukana n'obukama bwabunyoro omukyasa kya 19th
[GENERAL] Tooro Kingdom has separated from Bunyoro in the early 19th century.,obukama bwatoro bwahukaine habukama bwabunyoro omukyasa kya 19th
[DAILY_LIFE] Tooro Kingdom has separated from Bunyoro in the early 19th century.,obukama bwatoro bwahukaine habukama bwabunyoro omukyasa kya 19th
[EDUCATION] Tooro Kingdom has separated from Bunyoro in the early 19th century.,obukama bwatoro bwahukaine habukama bwabunyoro omukyasa kya 19th
[GENERAL] The inter faith group i joined as a teenager shaped how i see the world.,ekitebe kyabaikiriza nkatahamu nkomusigazi nkokundora ensi
[DAILY_LIFE] The inter faith group i joined as a teenager shaped how i see the world.,ekitebe kyabaikiriza nkatahamu nkomusigazi nkokundora ensi
[EDUCATION] The inter faith group i joined as a teenager shaped how i see the world.,ekitebe kyabaikiriza nkatahamu nkomusigazi nkokundora ensi
[GENERAL] The inter faith group i will join as a teenager shaped how i see the world.,ekitebe kyabaikiriza ninyija okukitaha nkyali musigazi nkokundora ensi
[DAILY_LIFE] The inter faith group i will join as a teenager shaped how i see the world.,ekitebe kyabaikiriza ninyija okukitaha nkyali musigazi nkokundora ensi
[EDUCATION] The inter faith group i will join as a teenager shaped how i see the world.,ekitebe kyabaikiriza ninyija okukitaha nkyali musigazi nkokundora ensi
[GENERAL] The inter faith group i has joined as a teenager shaped how i see the world.,ekitebe kyabaikiriza ekinatahire nkyali musigazi nkokundora ensi
[DAILY_LIFE] The inter faith group i has joined as a teenager shaped how i see the world.,ekitebe kyabaikiriza ekinatahire nkyali musigazi nkokundora ensi
[EDUCATION] The inter faith group i has joined as a teenager shaped how i see the world.,ekitebe kyabaikiriza ekinatahire nkyali musigazi nkokundora ensi
[GENERAL] The new policy encourages sustainable business practices.,enkora empyaka egaramu amani obuhangazi bya bizinesi
[DAILY_LIFE] The new policy encourages sustainable business practices.,enkora empyaka egaramu amani obuhangazi bya bizinesi
[EDUCATION] The new policy encourages sustainable business practices.,enkora empyaka egaramu amani obuhangazi bya bizinesi
[GENERAL] The new policy encouraged sustainable business practices.,enkora empyaka egaramu amani obuhangazi bwa bizinesi
[DAILY_LIFE] The new policy encouraged sustainable business practices.,enkora empyaka egaramu amani obuhangazi bwa bizinesi
[EDUCATION] The new policy encouraged sustainable business practices.,enkora empyaka egaramu amani obuhangazi bwa bizinesi
[GENERAL] The new policy has encouraged sustainable business practices.,enkora empyaka egarwiremu amani obuhangazi bwa bizinesi
[DAILY_LIFE] The new policy has encouraged sustainable business practices.,enkora empyaka egarwiremu amani obuhangazi bwa bizinesi
[EDUCATION] The new policy has encouraged sustainable business practices.,enkora empyaka egarwiremu amani obuhangazi bwa bizinesi
[GENERAL] The best gift l ever does not buy - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitarukugura - kali akasumi ise nyowe akayamazire nanyegesa ekintu
[DAILY_LIFE] The best gift l ever does not buy - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitarukugura - kali akasumi ise nyowe akayamazire nanyegesa ekintu
[EDUCATION] The best gift l ever does not buy - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitarukugura - kali akasumi ise nyowe akayamazire nanyegesa ekintu
[GENERAL] The best gift l ever will not buy - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitalikwija okugura - kali kasumi ise nyowe yamazi nanyegesa ekintu
[DAILY_LIFE] The best gift l ever will not buy - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitalikwija okugura - kali kasumi ise nyowe yamazi nanyegesa ekintu
[EDUCATION] The best gift l ever will not buy - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitalikwija okugura - kali kasumi ise nyowe yamazi nanyegesa ekintu
[GENERAL] The best gift l ever has not bought - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitaliguzire - kyali akasumi ise nyowe yamazire nanyegesa ekintu
[DAILY_LIFE] The best gift l ever has not bought - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitaliguzire - kyali akasumi ise nyowe yamazire nanyegesa ekintu
[EDUCATION] The best gift l ever has not bought - it was the time my father spent teaching me something.,ekisembo ekirungi muno ekitaliguzire - kyali akasumi ise nyowe yamazire nanyegesa ekintu
"[GENERAL] I heard a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","nkahura omwaana nakaguza abazairebe, ""habwaki iguru lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"[DAILY_LIFE] I heard a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","nkahura omwaana nakaguza abazairebe, ""habwaki iguru lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"[EDUCATION] I heard a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","nkahura omwaana nakaguza abazairebe, ""habwaki iguru lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"[GENERAL] I will hear a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","ninyija okuhura omwaana akaguza abazairebe,""habwaki iguru lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"[DAILY_LIFE] I will hear a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","ninyija okuhura omwaana akaguza abazairebe,""habwaki iguru lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"[EDUCATION] I will hear a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","ninyija okuhura omwaana akaguza abazairebe,""habwaki iguru lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"[GENERAL] I have heard a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","mpulire omwaana akaguza abazairebe,""habwaki iguru liba lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"[DAILY_LIFE] I have heard a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","mpulire omwaana akaguza abazairebe,""habwaki iguru liba lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
"[EDUCATION] I have heard a child ask their parent,""Why is the sky blue?""and remembered when I wondered that too.","mpulire omwaana akaguza abazairebe,""habwaki iguru liba lyaburu?"" kandi naijuka obu nanyowe nahunalire nti"
[GENERAL] I walked across that stage for my parents as much as for myself.,nketorora akatuti ako habwabazaire bange nkokusobora
[DAILY_LIFE] I walked across that stage for my parents as much as for myself.,nketorora akatuti ako habwabazaire bange nkokusobora
[EDUCATION] I walked across that stage for my parents as much as for myself.,nketorora akatuti ako habwabazaire bange nkokusobora
[GENERAL] I will walk across that stage for my parents as much as for myself.,ninyija okwetorora akatuti ako habwabazaire bange nkokusobora
[DAILY_LIFE] I will walk across that stage for my parents as much as for myself.,ninyija okwetorora akatuti ako habwabazaire bange nkokusobora
[EDUCATION] I will walk across that stage for my parents as much as for myself.,ninyija okwetorora akatuti ako habwabazaire bange nkokusobora
[GENERAL] I have walked across that stage for my parents as much as for myself.,nyetoraire akatuti ako habwabazaire bange nkokusobora
[DAILY_LIFE] I have walked across that stage for my parents as much as for myself.,nyetoraire akatuti ako habwabazaire bange nkokusobora
[EDUCATION] I have walked across that stage for my parents as much as for myself.,nyetoraire akatuti ako habwabazaire bange nkokusobora
[GENERAL] I transfer money to my savings account yesterday,nkahindura sente zange naziteka omwibondoro lyokusoroza
[DAILY_LIFE] I transfer money to my savings account yesterday,nkahindura sente zange naziteka omwibondoro lyokusoroza
[EDUCATION] I transfer money to my savings account yesterday,nkahindura sente zange naziteka omwibondoro lyokusoroza
[GENERAL] I will transfer money to my savings account yesterday,ninyija okuhindura sente zange nziteke omwibondoro lyokusoroza ijo
[DAILY_LIFE] I will transfer money to my savings account yesterday,ninyija okuhindura sente zange nziteke omwibondoro lyokusoroza ijo
[EDUCATION] I will transfer money to my savings account yesterday,ninyija okuhindura sente zange nziteke omwibondoro lyokusoroza ijo
[GENERAL] I have transferred money to my savings account yesterday,mpindwire sente zange naziteka omwibondoro ly'okusorolezamu
[DAILY_LIFE] I have transferred money to my savings account yesterday,mpindwire sente zange naziteka omwibondoro ly'okusorolezamu
[EDUCATION] I have transferred money to my savings account yesterday,mpindwire sente zange naziteka omwibondoro ly'okusorolezamu
[GENERAL] He works in retail for years before he opened his own shop.,akora omukaduka kalaijalaija okumara emyaka atakakingwire eduka ere
[DAILY_LIFE] He works in retail for years before he opened his own shop.,akora omukaduka kalaijalaija okumara emyaka atakakingwire eduka ere
[EDUCATION] He works in retail for years before he opened his own shop.,akora omukaduka kalaijalaija okumara emyaka atakakingwire eduka ere
[GENERAL] He will work in retail for years before he opened his own shop.,naija okukora omukaduka kalaijalaija okumara emyaka atakakingwire enduka ere
[DAILY_LIFE] He will work in retail for years before he opened his own shop.,naija okukora omukaduka kalaijalaija okumara emyaka atakakingwire enduka ere
[EDUCATION] He will work in retail for years before he opened his own shop.,naija okukora omukaduka kalaijalaija okumara emyaka atakakingwire enduka ere
[GENERAL] He has worked in retail for years before he opened his own shop.,akozire omukaduka kalaijalaija okumara emyaka atakakingwire eduka ere
[DAILY_LIFE] He has worked in retail for years before he opened his own shop.,akozire omukaduka kalaijalaija okumara emyaka atakakingwire eduka ere
