english,lunyoro
"Whoever serves Christ is acceptable to God,","Baitu anyakuko'ra Kristo buli asemire hali Ruhanga, kandi omu kigambo kinu asimirwe abantu."
In this matter people are acceptable to him.,"Baitu anyakuko'ra Kristo buli asemire hali Ruhanga, kandi omu kigambo kinu asimirwe abantu."
"and said to him, “God in your country and among your relatives, arrive to a country that I will show you.”","kandi yamugambira ati Ruhanga omu nsi yowanyu nomu bene banyu, oije omu nsi eyindikwoleka."
"and said to him, “God in your country and among your relatives, return to a country that I will show you.”","kandi yamugambira ati Ruhanga omu nsi yowanyu nomu bene banyu, oije omu nsi eyindikwoleka."
"and said to him, “God in your country and among your relatives, come to a country that I will not show you.”","kandi yamugambira ati Ruhanga omu nsi yowanyu nomu bene banyu, oije omu nsi eyindikwoleka."
Jesus looked straight at them,"Yesu yabarole'ra nabagambira ati Hali abantu tikisoboka, baitu tikirikyo hali Ruhanga: baitu byona bisoboka hali Ruhang."
"Said, “This is impossible for human beings, but not for God, because everything is possible for God.”","Yesu yabarole'ra nabagambira ati Hali abantu tikisoboka, baitu tikirikyo hali Ruhanga: baitu byona bisoboka hali Ruhang."
"The light shines in the darkness,",Omusana gukajwa omu muirima; kandi omulima gutaguikirize
The darkness does not believe it.,Omusana gukajwa omu muirima; kandi omulima gutaguikirize
Or suppose a woman who has ten silver coins loses one of them and loses one of them in the home; she lights a lamp and sweeps away the house and looks carefully until she finds it.,"Rundi mukazi ki anyakuina erupiya ikumi, atabakiriza etabaza, nasingo'ra omu nju, nayekamba okuse'ra okuhikya obwaligizora."
Or suppose a woman who has ten silver coins loses one of them and loses one of them in the dwelling; she lights a lamp and sweeps away the house and looks carefully until she finds it.,"Rundi mukazi ki anyakuina erupiya ikumi, atabakiriza etabaza, nasingo'ra omu nju, nayekamba okuse'ra okuhikya obwaligizora."
"All of them were shown to have faith,","Kandi nabo bona obubamanyisibwe obwokuikiriza kwabu batahabwe ekyaraganizibwe,"
They were not put right with the things that God had promised.,"Kandi nabo bona obubamanyisibwe obwokuikiriza kwabu batahabwe ekyaraganizibwe,"
"He is able to assist those who are ignorant and stumble, because he himself is troubled by sickness.","asobora okugira mpora abatamanyirwe nabanyakuhabire, baitu nauwe wenka nayehingulirizibwa obugara;"
"He is able to support those who are ignorant and stumble, because he himself is troubled by sickness.","asobora okugira mpora abatamanyirwe nabanyakuhabire, baitu nauwe wenka nayehingulirizibwa obugara;"
"he is not able to help those who are ignorant and stumble, because he himself is troubled by sickness.","asobora okugira mpora abatamanyirwe nabanyakuhabire, baitu nauwe wenka nayehingulirizibwa obugara;"
"He lived in tents with Isaac and Jacob, who were his partners.","Obwokuikiriza akagonya omu nsi eyiyaraganizibwe, nketali ye wenka, narara omu hema,na Isaka, na Yakobo,abagwetea hamu nauwe abomurago ogumu:"
"He gave some to be apostles, some to be prophets, others to be evangelists, others to be pastors","Kandi nuwe yahaire abandi okuba abekwenda, nabandi banabi, na bandi abagambizi benjiri; nabandi abalisa nabegesa:"
"Pilate went out to them and asked, “What accusation do you carry against this man?”","Pirato yaturuka nagenda namberebali, yagamba ati Musango ki ogumurukumulega omuntu onu?"
"Pilate went out to them and asked, “What accusation do you fetch against this man?”","Pirato yaturuka nagenda namberebali, yagamba ati Musango ki ogumurukumulega omuntu onu?"
Pilate went out to them,"Pirato yaturuka nagenda namberebali, yagamba ati Musango ki ogumurukumulega omuntu onu?"
"Then people will arrive from among you and talk deceitfully to you, to turn the disciples away after them.","kandi omulinywe inywenka halirugamu abantu, nibagamba ebigambo ebyokuhaba, okucunda abegeswa enyuma yabu."
"Then people will return from among you and talk deceitfully to you, to turn the disciples away after them.","kandi omulinywe inywenka halirugamu abantu, nibagamba ebigambo ebyokuhaba, okucunda abegeswa enyuma yabu."
Then people will come from among you,"kandi omulinywe inywenka halirugamu abantu, nibagamba ebigambo ebyokuhaba, okucunda abegeswa enyuma yabu."
"“Teacher,” they asked him, “we understand that you speak and teach well of all people, but we know that you teach the Way of God.","Bakamukaguza ngu Omwegesa, tumanyire iwe ogamba kandi oyegesa kurungi, okutasorara omu bantu, baitu mananukwo oyegese omuhanda ogwa Ruhanga:"
"“Teacher,” they asked him, “we learn that you speak and teach well of all people, but we know that you teach the Way of God.","Bakamukaguza ngu Omwegesa, tumanyire iwe ogamba kandi oyegesa kurungi, okutasorara omu bantu, baitu mananukwo oyegese omuhanda ogwa Ruhanga:"
"“Teacher,” they asked him, “we know that you speak","Bakamukaguza ngu Omwegesa, tumanyire iwe ogamba kandi oyegesa kurungi, okutasorara omu bantu, baitu mananukwo oyegese omuhanda ogwa Ruhanga:"
"But if our wrongdoing makes us lose courage about God's righteousness, how can we tell that God does not deserve our suffering? (This is what only human beings can say.)",baitu okutahiki'ra kwaitu kuraba nukunyumizisa okuhiki'ra Kwa Ruhanga turagamba tuta? Ruhanga tanyina kuhiki'rakwe obwaleta ekiniga? (Ngambire nkomuntu kwonka.)
"But if our wrongdoing makes us lose courage about God's righteousness, how can we speak that God does not deserve our suffering? (This is what only human beings can say.)",baitu okutahiki'ra kwaitu kuraba nukunyumizisa okuhiki'ra Kwa Ruhanga turagamba tuta? Ruhanga tanyina kuhiki'rakwe obwaleta ekiniga? (Ngambire nkomuntu kwonka.)
"Do not tell evil things in your own words, but do so in order to make peace with those who hear you.","Ekigambo kyona ekitasemire kitaliruga omu kanwa kanyu, rundi ekirungi kyona ekirungi obukibahoga bwona nkomutu okwataga, kiretere kiti embabazi abanyakuhu'ra."
"Do not speak evil things in your own words, but do so in order to make peace with those who hear you.","Ekigambo kyona ekitasemire kitaliruga omu kanwa kanyu, rundi ekirungi kyona ekirungi obukibahoga bwona nkomutu okwataga, kiretere kiti embabazi abanyakuhu'ra."
"Do not say evil things in your own words,","Ekigambo kyona ekitasemire kitaliruga omu kanwa kanyu, rundi ekirungi kyona ekirungi obukibahoga bwona nkomutu okwataga, kiretere kiti embabazi abanyakuhu'ra."
"We understand, my friends, that God loves you very much.","tumanyire, bene baitu, abarukugonzebwa Ruhanga, okukomwamu kwanyu,"
"We learn, my friends, that God loves you very much.","tumanyire, bene baitu, abarukugonzebwa Ruhanga, okukomwamu kwanyu,"
"After the believers had gone to the festival, Jesus also went openly, not openly,","Baitu benebabu obubamazire okutemba ha bugenyi, nauwe yatemba, kandi atagende bwerebwere, rundi nkomusita."
As he would kill him.,"Baitu benebabu obubamazire okutemba ha bugenyi, nauwe yatemba, kandi atagende bwerebwere, rundi nkomusita."
"We have not poured olive oil on my head, but he has poured oil on my feet",Tosesereho magita ha mutwe gwange: baitu ogu ansigire ebigere byange namagita aobwotere.
On my head.,Tosesereho magita ha mutwe gwange: baitu ogu ansigire ebigere byange namagita aobwotere.
"Look at that no one pays back evil for wrong, but always do good to one another and to all others.","Murole omuntu wena aleke okuhora ekibi obwekibi; baitu ebiro byona mukuratirege ekirungi inywenka nainywenka, na hali bona."
"Observe that no one pays back evil for wrong, but always do good to one another and to all others.","Murole omuntu wena aleke okuhora ekibi obwekibi; baitu ebiro byona mukuratirege ekirungi inywenka nainywenka, na hali bona."
"See that no one pays back evil for wrong, but always do good to one another","Murole omuntu wena aleke okuhora ekibi obwekibi; baitu ebiro byona mukuratirege ekirungi inywenka nainywenka, na hali bona."
"As he loved us, so we are deeply grateful to him, because he has poured out his abundant grace on us and has poured out his cherish on us.","nkokuyagondeze nasima ati, ekitinisa kyembabazize kikkugizibwe, eziyatuherire obwokugonzakwe:"
"As he loved us, so we are deeply grateful to him, because he has poured out his abundant grace on us and has poured out his care for on us.","nkokuyagondeze nasima ati, ekitinisa kyembabazize kikkugizibwe, eziyatuherire obwokugonzakwe:"
"As he loved us, so we are not deeply grateful to him, because he has poured out his abundant grace on us and has poured out his love on us.","nkokuyagondeze nasima ati, ekitinisa kyembabazize kikkugizibwe, eziyatuherire obwokugonzakwe:"
"But the children of the Kingdom will be thrown out into the darkness, where they will cry",baitu abana abobukama balibingirwa omu muirima ogwaheru:halibayo oku'ra nokunena ensaya.
Gnash their teeth.”,baitu abana abobukama balibingirwa omu muirima ogwaheru:halibayo oku'ra nokunena ensaya.
"Another angel came out of the temple in heaven,","Maraika ondi yaruga omu yekaru eyomu iguru, nauwe ayina akageso kobwogi."
He also had a sharp sickle.,"Maraika ondi yaruga omu yekaru eyomu iguru, nauwe ayina akageso kobwogi."
"When the people heard that Jesus was alive,","Kandi abo obubahulire ngu ayomire, kandi arozirwe ogu, bataikirize."
"They saw him, they did not believe.","Kandi abo obubahulire ngu ayomire, kandi arozirwe ogu, bataikirize."
"When I thought, then, how can I compare myself? Am I judging my actions according to what I am doing? Am I acting according to what my body wants? Am I acting enjoy this? Am I acting like this? Am I acting like this? Am I acting like this?","Nukwo, obunatekerize nti, nkaragaraganiza? Rundi ebimpanuire, nimbihanura ninkuratira omubiri? Nyowe okuba nabyo nti ego, ego, rundi nangwa, nangwa?"
"When I thought, then, how can I compare myself? Am I judging my actions according to what I am doing? Am I acting according to what my body wants? Am I acting love this? Am I acting like this? Am I acting like this? Am I acting like this?","Nukwo, obunatekerize nti, nkaragaraganiza? Rundi ebimpanuire, nimbihanura ninkuratira omubiri? Nyowe okuba nabyo nti ego, ego, rundi nangwa, nangwa?"
"When I thought, then, how can I compare myself? Am I judging my actions according to what he/she is doing? Am I acting according to what my body wants? Am I acting like this? Am I acting like this? Am I acting like this? Am I acting like this?","Nukwo, obunatekerize nti, nkaragaraganiza? Rundi ebimpanuire, nimbihanura ninkuratira omubiri? Nyowe okuba nabyo nti ego, ego, rundi nangwa, nangwa?"
Who will harm you if you provide them something good?,Kandi noha alibakora kubi obumwekambira ebirungi?
Who will harm you if you offer them something good?,Kandi noha alibakora kubi obumwekambira ebirungi?
Who will harm you,Kandi noha alibakora kubi obumwekambira ebirungi?
"The time came for Elizabeth to have children,",Kandi ebiro bya Erisabesi ebyokuzara byahika; yazara omwana omwojo.
She gave birth to a son.,Kandi ebiro bya Erisabesi ebyokuzara byahika; yazara omwana omwojo.
"If we have something against someone else, how dare we carry advantage of the weak and then take advantage of the other person?","Obuturaba anyina ekigambo hali ondi, tatina okutongana hali abatali bokuhiki'ra, kunu tatongana hali abahikirire?"
"If we have something against someone else, how dare we bring advantage of the weak and then take advantage of the other person?","Obuturaba anyina ekigambo hali ondi, tatina okutongana hali abatali bokuhiki'ra, kunu tatongana hali abahikirire?"
"If we have something against someone else, how dare we take advantage of the weak","Obuturaba anyina ekigambo hali ondi, tatina okutongana hali abatali bokuhiki'ra, kunu tatongana hali abahikirire?"
"May the God and Father of the Lord Jesus Christ provide you the Spirit of wisdom and revelation, so that you may know him.","Ruhanga wa Mukama waitu Yesu Kristo, Isitwe, abahe omwoyo ogwamagezi nogwokusuku'rwa omu kumanya uwe:"
"May the God and Father of the Lord Jesus Christ offer you the Spirit of wisdom and revelation, so that you may know him.","Ruhanga wa Mukama waitu Yesu Kristo, Isitwe, abahe omwoyo ogwamagezi nogwokusuku'rwa omu kumanya uwe:"
"May the God and Father of the Lord Jesus Christ give you the Spirit of wisdom and revelation,","Ruhanga wa Mukama waitu Yesu Kristo, Isitwe, abahe omwoyo ogwamagezi nogwokusuku'rwa omu kumanya uwe:"
"The chief priests and the teachers of the Law wanted to kill Jesus,","Banyakatagara abakuru nabahandiki bakaba nibase'ra okubaramuita, baitu bakatina abantu."
"Let us walk on walking in the same way as the people who live in the light—not in sexual immorality and loose conduct, but in the same way as those who live in the light of day.","Tugendege omu byembabazi nkabanyakugenda nyamusana; hatali omu kubandwa nobugenyi obwokutamira, hatali omubisisani nebyensoni, hataliba omu kukungana nihali."
"Let us travel on walking in the same way as the people who live in the light—not in sexual immorality and loose conduct, but in the same way as those who live in the light of day.","Tugendege omu byembabazi nkabanyakugenda nyamusana; hatali omu kubandwa nobugenyi obwokutamira, hatali omubisisani nebyensoni, hataliba omu kukungana nihali."
Let us go on walking in the same way as the people who live in the light—not in sexual immorality,"Tugendege omu byembabazi nkabanyakugenda nyamusana; hatali omu kubandwa nobugenyi obwokutamira, hatali omubisisani nebyensoni, hataliba omu kukungana nihali."
“Where do you need us to prepare for it?” they asked him.,Bamugambira ngu Noyenda tubutekanize nkaha?
“Where do you desire us to prepare for it?” they asked him.,Bamugambira ngu Noyenda tubutekanize nkaha?
"But if one of you is opposed to another, carry care not to fight one another.","Baituj obumurumangana numuryamana, mwerinde mutamiranganira kimu."
"But if one of you is opposed to another, bring care not to fight one another.","Baituj obumurumangana numuryamana, mwerinde mutamiranganira kimu."
"But as you walk, say to them, ‘The Kingdom of heaven has come near you.’","baitu obumugenda, mubagambire ngu Obukama obwomu iguru bumalize okuhika."
"But as you travel, say to them, ‘The Kingdom of heaven has come near you.’","baitu obumugenda, mubagambire ngu Obukama obwomu iguru bumalize okuhika."
"But as you went, say to them, ‘The Kingdom of heaven has come near you.’","baitu obumugenda, mubagambire ngu Obukama obwomu iguru bumalize okuhika."
Whoever humbles himself will be made great.”,Gamba ati Omuntu wena anyakwenyumiza wenka nuwe anyakwebundazibwa; nogu wena ayebundaza wenka alinyumizibwa.
"We have this command from him, ‘Whoever loves God must cherish his neighbor as himself.’","Kandi tuyina ekiragiro kinu kyarugire ahaliwe ngu Anyakugonza Ruhanga, agonzege na Mugenziwe."
"We have this command from him, ‘Whoever loves God must care for his neighbor as himself.’","Kandi tuyina ekiragiro kinu kyarugire ahaliwe ngu Anyakugonza Ruhanga, agonzege na Mugenziwe."
"So then, encourage one another and assist one another, just as you are doing.","Nukwo muhumuzanganege inywenka, kandi mwombekege inywena, omuntu wena omutahiwe, nkokumurukukora kandi."
"So then, encourage one another and support one another, just as you are doing.","Nukwo muhumuzanganege inywenka, kandi mwombekege inywena, omuntu wena omutahiwe, nkokumurukukora kandi."
"So then, encourage one another","Nukwo muhumuzanganege inywenka, kandi mwombekege inywena, omuntu wena omutahiwe, nkokumurukukora kandi."
"If a king goes out to fight another king, he must sit down first","Kandi mukama ki obwaba naramaga okurwana nomukama ondi, atabanza okuika'ra nahanura ebigambo, rundi arasobora nakakumi okutangana oli arukumuramagira nobukumi bubiri?"
Decide whether he can fight two thousand men who fight him.,"Kandi mukama ki obwaba naramaga okurwana nomukama ondi, atabanza okuika'ra nahanura ebigambo, rundi arasobora nakakumi okutangana oli arukumuramagira nobukumi bubiri?"
"There are numerous rooms in my Father's house. If it were not, I would have told you, because I am going to prepare a place for you.","Omunju ya Isenyowe harumu ebiikaro bingi ebyokuikaramu. Kakuba kitalikyo, nakubagambire; baitu ningenda okubatekaniriza ekiikaro."
"There are several rooms in my Father's house. If it were not, I would have told you, because I am going to prepare a place for you.","Omunju ya Isenyowe harumu ebiikaro bingi ebyokuikaramu. Kakuba kitalikyo, nakubagambire; baitu ningenda okubatekaniriza ekiikaro."
"There are many rooms in my Father's house. If it were not, I would have told you, because he/she is going to prepare a place for you.","Omunju ya Isenyowe harumu ebiikaro bingi ebyokuikaramu. Kakuba kitalikyo, nakubagambire; baitu ningenda okubatekaniriza ekiikaro."
"The disciple who loved him standing there, he said to her, “Woman, behold your son!”","Kandi Yesu obuyaboine nyina nomwegeswa owakaba nagonza ayemerire haihi, yagambira nyina ati Omukazi, dora Omwana wawe!"
"If I have the gift of prophesying, and I understand all secrets and all knowledge, then I have all faith and am completely convinced that I am a rock, not of love, but of nothing.","nobundaba nyina ekisembo kyokuragura, kandi manyire ensita zona namagezi gona; kandi obundaba nyina okuikiriza kwona okuihaho ensozi, kunu ntanyina kugonza, tindi kintu."
"If I have the gift of prophesying, and I learn all secrets and all knowledge, then I have all faith and am completely convinced that I am a rock, not of love, but of nothing.","nobundaba nyina ekisembo kyokuragura, kandi manyire ensita zona namagezi gona; kandi obundaba nyina okuikiriza kwona okuihaho ensozi, kunu ntanyina kugonza, tindi kintu."
"If I have the gift of prophesying, and I know all secrets and all knowledge, then I have all faith and am completely convinced that he/she is a rock, not of love, but of nothing.","nobundaba nyina ekisembo kyokuragura, kandi manyire ensita zona namagezi gona; kandi obundaba nyina okuikiriza kwona okuihaho ensozi, kunu ntanyina kugonza, tindi kintu."
"The foolish ones said to the wise ones, ‘Give us some of your oil,",Abadomadoma bagambira abamagezi ngu Mutuhe amagita ganyu; baitu etabaza Zaitu zazima.
Our lamps are going out.’,Abadomadoma bagambira abamagezi ngu Mutuhe amagita ganyu; baitu etabaza Zaitu zazima.
"Then you will begin to tell, ‘We ate and drank in your presence, and you taught in our streets.’","nubwo mulibanza okugamba ngu Twaryaga, twanywaga omu maiso gawe, naiwe wayegesaga omu makute gaitu;"
"Then you will begin to speak, ‘We ate and drank in your presence, and you taught in our streets.’","nubwo mulibanza okugamba ngu Twaryaga, twanywaga omu maiso gawe, naiwe wayegesaga omu makute gaitu;"
"Jesus answered, “How hard it is for you people to believe! How long will I be with you and be patient with you? Carry your son here!”","Yesu yagarukamu nagamba ati Inywe abobusinge obutarukuikiriza ndihikya nkaha okuikara nainywe, nokubagumisiriza? Mulete kunu omwana wawe."
"Jesus answered, “How hard it is for you people to believe! How long will I be with you and be patient with you? Fetch your son here!”","Yesu yagarukamu nagamba ati Inywe abobusinge obutarukuikiriza ndihikya nkaha okuikara nainywe, nokubagumisiriza? Mulete kunu omwana wawe."
"Jesus answered, “How hard it is for you people to believe! How long will I be with you","Yesu yagarukamu nagamba ati Inywe abobusinge obutarukuikiriza ndihikya nkaha okuikara nainywe, nokubagumisiriza? Mulete kunu omwana wawe."
Those who reject me and do not believe my message have a judge who will judge them. The words he/she has spoken will judge them on the last day.,"Anyakwanga nyowe, atarukuikiriza bigambo byange, ayina arukumucwera omusango: ebigambo ebinagambire nibyo birimucwera omusango ha kiro kya hampero."
Those who reject me,"Anyakwanga nyowe, atarukuikiriza bigambo byange, ayina arukumucwera omusango: ebigambo ebinagambire nibyo birimucwera omusango ha kiro kya hampero."
Do not believe my message have a judge who will judge them. The words I have spoken will judge them on the last day.,"Anyakwanga nyowe, atarukuikiriza bigambo byange, ayina arukumucwera omusango: ebigambo ebinagambire nibyo birimucwera omusango ha kiro kya hampero."
"bless those who curse you,","musabire omugisa abanyakubakyena, musabirege abanyakubagira okubi."
"Numerous Jews read this letter, because the place where Jesus was crucified was near the city. It was written in Hebrew, Latin, and Greek.","Ebaruha egi baingi hali Abayudaya bakagisoma:baitu ekiikaro ekibabambiremu Yesu kikaba kiri haihi norubuga: kandi ekahandikwa omu Ruheburaniya, nomu Rurumi, nomu Ruyonani."
"Several Jews read this letter, because the place where Jesus was crucified was near the city. It was written in Hebrew, Latin, and Greek.","Ebaruha egi baingi hali Abayudaya bakagisoma:baitu ekiikaro ekibabambiremu Yesu kikaba kiri haihi norubuga: kandi ekahandikwa omu Ruheburaniya, nomu Rurumi, nomu Ruyonani."
"Many Jews read this letter,","Ebaruha egi baingi hali Abayudaya bakagisoma:baitu ekiikaro ekibabambiremu Yesu kikaba kiri haihi norubuga: kandi ekahandikwa omu Ruheburaniya, nomu Rurumi, nomu Ruyonani."
"The Father has given me the power to do it, and no one can carry it away from me.","Isenyowe ayazimpaire nakira bona amani, kandi busaho asobora okuzisahura omu Mukono gwa Isenyowe."
"The Father has given me the power to do it, and no one can bring it away from me.","Isenyowe ayazimpaire nakira bona amani, kandi busaho asobora okuzisahura omu Mukono gwa Isenyowe."
"The Father has given me the power to do it,","Isenyowe ayazimpaire nakira bona amani, kandi busaho asobora okuzisahura omu Mukono gwa Isenyowe."
They gave him the book of the prophet Isaiah. He opened the scroll,"kandi bamuha ekitabu ekya nabi Isaya. Yasukura ekitabu, nazora ekicweka nambere kihandikirwe ngu"
Found the place where it was written:,"kandi bamuha ekitabu ekya nabi Isaya. Yasukura ekitabu, nazora ekicweka nambere kihandikirwe ngu"
"“We don't understand what you are asking for,” they answered.",Baitu yagamba ati Timumanyire ekimurukusaba.
"“We don't learn what you are asking for,” they answered.",Baitu yagamba ati Timumanyire ekimurukusaba.
"For I do not need to boast about myself, but about the cross of our Lord Jesus Christ, because the world is passing away and so is its life in this world.","Baitu nyowe tindukugonza okwenyumiza, rundi omu muti gwa Mukama waitu Yesu Kristo, habwogu ensi ebambirwe ha muti, nanyowe hali ensi."
"For I do not desire to boast about myself, but about the cross of our Lord Jesus Christ, because the world is passing away and so is its life in this world.","Baitu nyowe tindukugonza okwenyumiza, rundi omu muti gwa Mukama waitu Yesu Kristo, habwogu ensi ebambirwe ha muti, nanyowe hali ensi."
"For I do not want to boast about myself, but about the cross of our Lord Jesus Christ, because the world is passing away","Baitu nyowe tindukugonza okwenyumiza, rundi omu muti gwa Mukama waitu Yesu Kristo, habwogu ensi ebambirwe ha muti, nanyowe hali ensi."
At that very moment Paul gave thanks to God,"Kandi obuyaizire omu kasumi ako yasima Ruhanga, yatebeza ebigambobye hali bona abakaba nibategereza okucungurwa kwa Yerusalemu."
he/she is afraid of you; I have done nothing wrong with you.”,"Kandi nkakutina muno, rundi nkolire busa omulinywe."
"Jason has arrive to you, and these are all breaking the laws of the Emperor and saying that there is another king, Jesus.","Yasoni abairize haihi: kandi banu bona bemera ebiragiro bya Kaisali, nibagamba ngu haroho omukama ondi, Yesu."
"Jason has return to you, and these are all breaking the laws of the Emperor and saying that there is another king, Jesus.","Yasoni abairize haihi: kandi banu bona bemera ebiragiro bya Kaisali, nibagamba ngu haroho omukama ondi, Yesu."
"We believe in him at all times and in every place, and we are often thankful to him.","tukikirize ebiro byona nomu biikaro byona, nokusima kwona."
"We believe in him at all times and in every place, and we are regularly thankful to him.","tukikirize ebiro byona nomu biikaro byona, nokusima kwona."
"We believe in him at all times and in every place, and we are not always thankful to him.","tukikirize ebiro byona nomu biikaro byona, nokusima kwona."
You will be able to do it with all your strength.,"Nukwo nobunyina obumanzi bwona omu Kristo okukukometereza ebisemire,"
"Then the spirit goes out and brings down seven other spirits far worse than itself, and they arrive and live there. Last of all, the man is worse than the first.”","Kandi gugenda, guleta emizimu ensi musanju, ebihire muno okukira ogu; etaha ikara omu: kandi ebyahanyuma ebyomuntu ogu bikira obubi ebya kara."
"Then the spirit goes out and brings down seven other spirits far worse than itself, and they return and live there. Last of all, the man is worse than the first.”","Kandi gugenda, guleta emizimu ensi musanju, ebihire muno okukira ogu; etaha ikara omu: kandi ebyahanyuma ebyomuntu ogu bikira obubi ebya kara."
"Then the spirit goes out and brings down seven other spirits far worse than itself, and they came and live there. Last of all, the man is worse than the first.”","Kandi gugenda, guleta emizimu ensi musanju, ebihire muno okukira ogu; etaha ikara omu: kandi ebyahanyuma ebyomuntu ogu bikira obubi ebya kara."
"Send them away, and let them walk to the nearby villages and farms to buy food.","bohe'le, bagenda omu nsi nomu maka agahe'raine begu'le ebyokurya."
"Send them away, and let them travel to the nearby villages and farms to buy food.","bohe'le, bagenda omu nsi nomu maka agahe'raine begu'le ebyokurya."
"Jesus said to them, “The bridegroom will not be in a room where the bridegroom is to be with the bridegroom","Kandi Yesu yabagambira ati Abana bobugole nibasobora bata okusiba, omuswezi tibasoboramu."
The bridegroom is with them.,"Kandi Yesu yabagambira ati Abana bobugole nibasobora bata okusiba, omuswezi tibasoboramu."
Don't think that you can tell in your letters that we have Abraham as our father. I tell you that God is able to raise Abraham from death at these stones!,mutatekereza okugamba omu mituma yanyu ngu Tuyina Iburahimu nuwe isenkuru itwe; baitu nyowe nimbagambira nti Ruhanga nasobora omu mabale ganu okuimukiza Iburahimu abaijukuru.
Don't think that you can speak in your letters that we have Abraham as our father. I tell you that God is able to raise Abraham from death at these stones!,mutatekereza okugamba omu mituma yanyu ngu Tuyina Iburahimu nuwe isenkuru itwe; baitu nyowe nimbagambira nti Ruhanga nasobora omu mabale ganu okuimukiza Iburahimu abaijukuru.
"I brought him to your disciples,","Nkamuletera abegeswa bawe, tibasobora kumukiza."
They could not heal him.,"Nkamuletera abegeswa bawe, tibasobora kumukiza."
"When your whole body is full of light, then, it has no part in the darkness,","Nukwo omubiri gwawe gwona obuguba guijuire omusana, gutayina akacweka na kamu akomuirima, guraiju'raga kimu omusana nketabaza obwekumulikira nokwaka kwayo."
"That it can be filled with the light, just as the light shines on you and on you.","Nukwo omubiri gwawe gwona obuguba guijuire omusana, gutayina akacweka na kamu akomuirima, guraiju'raga kimu omusana nketabaza obwekumulikira nokwaka kwayo."
"When I arrive, I will send my greetings to the people there who are grateful to you for all your assist in Jerusalem.","Kandi obundiija, abo abamulisima omu baruha ndibatuma okutweka ebyembabazi byanyu Yerusalemu."
"When I arrive, I will send my greetings to the people there who are grateful to you for all your support in Jerusalem.","Kandi obundiija, abo abamulisima omu baruha ndibatuma okutweka ebyembabazi byanyu Yerusalemu."
"When I arrive, I will not send my greetings to the people there who are grateful to you for all your help in Jerusalem.","Kandi obundiija, abo abamulisima omu baruha ndibatuma okutweka ebyembabazi byanyu Yerusalemu."
"So then, my friends, when you gather together to consume, wait for one another.","Nukwo bagenzi bange, obumwesoroza hamu okurya, mulindanganege."
"So then, my friends, when you gather together to have, wait for one another.","Nukwo bagenzi bange, obumwesoroza hamu okurya, mulindanganege."
"You gather together to eat, wait for one another.","Nukwo bagenzi bange, obumwesoroza hamu okurya, mulindanganege."
They told him the word of the Lord and of all who were in his home.,"kandi bamugambira ekigambo kya Mukama waitu, na bona abakaba bali omu njuye."
They told him the word of the Lord and of all who were in his dwelling.,"kandi bamugambira ekigambo kya Mukama waitu, na bona abakaba bali omu njuye."
They told him the word of the Lord,"kandi bamugambira ekigambo kya Mukama waitu, na bona abakaba bali omu njuye."
The traitor had given them a signal: “The man I kiss is the one you need. Arrest him and take him away captive!”,"Kandi ogu akaba namugobeza akabaha akokuro'raho, nabagambira ati Oundanywegera, nuwogu; mumukwate, muutwale aboherwe."
The traitor had given them a signal: “The man I kiss is the one you desire. Arrest him and take him away captive!”,"Kandi ogu akaba namugobeza akabaha akokuro'raho, nabagambira ati Oundanywegera, nuwogu; mumukwate, muutwale aboherwe."
The traitor had given them a signal: “The man I kiss is the one you want. Arrest him,"Kandi ogu akaba namugobeza akabaha akokuro'raho, nabagambira ati Oundanywegera, nuwogu; mumukwate, muutwale aboherwe."
"Remain in union with me,","Muikale omuli nyowe, nayowe omulinywe. Nkitagi okulitasobora okwana ebyana ryonka obulitaikara omu muzabibu,nukwo nainywe timusobora obumutaikara omuli Nyowe."
"I in union with you. As a branch cannot bear fruit by itself, unless it remains in the vine; so you cannot bear fruit unless you remain in union with me.","Muikale omuli nyowe, nayowe omulinywe. Nkitagi okulitasobora okwana ebyana ryonka obulitaikara omu muzabibu,nukwo nainywe timusobora obumutaikara omuli Nyowe."
"Elijah wants to arrive. Listen, then, if you have ears to hear!",Eriya arukwenda kuija. Anyakuina amatu agokuhu'ra ahu'le.
"Elijah wants to return. Listen, then, if you have ears to hear!",Eriya arukwenda kuija. Anyakuina amatu agokuhu'ra ahu'le.
"Elijah wants to come. Listen, then,",Eriya arukwenda kuija. Anyakuina amatu agokuhu'ra ahu'le.
This is what happened,Ibyo bikaba kubaho Kulenio obwakaba nalema Busuli.
Quirinius was governor of Syria.,Ibyo bikaba kubaho Kulenio obwakaba nalema Busuli.
"They do not need to be destroyed, but they do not exist.","Kandi tarukwenda kuiruki'rwa, baitu tibakiroho."
"They do not desire to be destroyed, but they do not exist.","Kandi tarukwenda kuiruki'rwa, baitu tibakiroho."
"They do not want to be destroyed,","Kandi tarukwenda kuiruki'rwa, baitu tibakiroho."
May God the Father and the Lord Jesus Christ provide us peace and love with faith.,"obusinge bube hali bene baitu nokugonza hamu nokuikiriza, okuruga hali ruhanga isitwe na mukama waitu Yesu kristo."
May God the Father and the Lord Jesus Christ offer us peace and love with faith.,"obusinge bube hali bene baitu nokugonza hamu nokuikiriza, okuruga hali ruhanga isitwe na mukama waitu Yesu kristo."
