english,lunyoro
[VERB_CONJ] they do not sleep / they don't sleep,tibarara
[VERB_CONJ] sleep! (command),rara
[VERB_CONJ] to sleep,okurara
[VERB_CONJ] I work,nkoora
[VERB_CONJ] I have workd / I worked,nkoozire
[VERB_CONJ] I do not work / I don't work,tinkoora
[VERB_CONJ] you work,okoora
[VERB_CONJ] you have workd / you worked,okoozire
[VERB_CONJ] you do not work / you don't work,tiokoora
[VERB_CONJ] he/she work,akoora
[VERB_CONJ] he/she have workd / he/she worked,akoozire
[VERB_CONJ] he/she do not work / he/she don't work,tiakoora
[VERB_CONJ] we work,tukoora
[VERB_CONJ] we have workd / we worked,tukoozire
[VERB_CONJ] we do not work / we don't work,titukoora
[VERB_CONJ] you (pl) work,mukoora
[VERB_CONJ] you (pl) have workd / you (pl) worked,mukoozire
[VERB_CONJ] you (pl) do not work / you (pl) don't work,timukoora
[VERB_CONJ] they work,bakoora
[VERB_CONJ] they have workd / they worked,bakoozire
[VERB_CONJ] they do not work / they don't work,tibakoora
[VERB_CONJ] work! (command),koora
[VERB_CONJ] to work,okukoora
[VERB_CONJ] I speak/say,ngamba
[VERB_CONJ] I have speak/sayd / I speak/sayed,ngambire
[VERB_CONJ] I do not speak/say / I don't speak/say,tingamba
[VERB_CONJ] you speak/say,ogamba
[VERB_CONJ] you have speak/sayd / you speak/sayed,ogambire
[VERB_CONJ] you do not speak/say / you don't speak/say,tiogamba
[VERB_CONJ] he/she speak/say,agamba
[VERB_CONJ] he/she have speak/sayd / he/she speak/sayed,agambire
[VERB_CONJ] he/she do not speak/say / he/she don't speak/say,tiagamba
[VERB_CONJ] we speak/say,tugamba
[VERB_CONJ] we have speak/sayd / we speak/sayed,tugambire
[VERB_CONJ] we do not speak/say / we don't speak/say,titugamba
[VERB_CONJ] you (pl) speak/say,mugamba
[VERB_CONJ] you (pl) have speak/sayd / you (pl) speak/sayed,mugambire
[VERB_CONJ] you (pl) do not speak/say / you (pl) don't speak/say,timugamba
[VERB_CONJ] they speak/say,bagamba
[VERB_CONJ] they have speak/sayd / they speak/sayed,bagambire
[VERB_CONJ] they do not speak/say / they don't speak/say,tibagamba
[VERB_CONJ] speak/say! (command),gamba
[VERB_CONJ] to speak/say,okugamba
[VERB_CONJ] I see,nbona
[VERB_CONJ] I have seed / I seeed,nbonire
[VERB_CONJ] I do not see / I don't see,tinbona
[VERB_CONJ] you see,obona
[VERB_CONJ] you have seed / you seeed,obonire
[VERB_CONJ] you do not see / you don't see,tiobona
[VERB_CONJ] he/she see,abona
[VERB_CONJ] he/she have seed / he/she seeed,abonire
[VERB_CONJ] he/she do not see / he/she don't see,tiabona
[VERB_CONJ] we see,tubona
[VERB_CONJ] we have seed / we seeed,tubonire
[VERB_CONJ] we do not see / we don't see,titubona
[VERB_CONJ] you (pl) see,mubona
[VERB_CONJ] you (pl) have seed / you (pl) seeed,mubonire
[VERB_CONJ] you (pl) do not see / you (pl) don't see,timubona
[VERB_CONJ] they see,babona
[VERB_CONJ] they have seed / they seeed,babonire
[VERB_CONJ] they do not see / they don't see,tibabona
[VERB_CONJ] see! (command),bona
[VERB_CONJ] to see,okubona
[VERB_CONJ] I come,nija
[VERB_CONJ] I have comed / I comeed,nizire
[VERB_CONJ] I do not come / I don't come,tinija
[VERB_CONJ] you come,oija
[VERB_CONJ] you have comed / you comeed,oizire
[VERB_CONJ] you do not come / you don't come,tioija
[VERB_CONJ] he/she come,aija
[VERB_CONJ] he/she have comed / he/she comeed,aizire
[VERB_CONJ] he/she do not come / he/she don't come,tiaija
[VERB_CONJ] we come,tuija
[VERB_CONJ] we have comed / we comeed,tuizire
[VERB_CONJ] we do not come / we don't come,tituija
[VERB_CONJ] you (pl) come,muija
[VERB_CONJ] you (pl) have comed / you (pl) comeed,muizire
[VERB_CONJ] you (pl) do not come / you (pl) don't come,timuija
[VERB_CONJ] they come,baija
[VERB_CONJ] they have comed / they comeed,baizire
[VERB_CONJ] they do not come / they don't come,tibaija
[VERB_CONJ] come! (command),ija
[VERB_CONJ] to come,okuija
[VERB_CONJ] I love,nkunda
[VERB_CONJ] I have loved / I loveed,nkunzire
[VERB_CONJ] I do not love / I don't love,tinkunda
[VERB_CONJ] you love,okunda
[VERB_CONJ] you have loved / you loveed,okunzire
[VERB_CONJ] you do not love / you don't love,tiokunda
[VERB_CONJ] he/she love,akunda
[VERB_CONJ] he/she have loved / he/she loveed,akunzire
[VERB_CONJ] he/she do not love / he/she don't love,tiakunda
[VERB_CONJ] we love,tukunda
[VERB_CONJ] we have loved / we loveed,tukunzire
[VERB_CONJ] we do not love / we don't love,titukunda
[VERB_CONJ] you (pl) love,mukunda
[VERB_CONJ] you (pl) have loved / you (pl) loveed,mukunzire
[VERB_CONJ] you (pl) do not love / you (pl) don't love,timukunda
[VERB_CONJ] they love,bakunda
[VERB_CONJ] they have loved / they loveed,bakunzire
[VERB_CONJ] they do not love / they don't love,tibakunda
[VERB_CONJ] love! (command),kunda
[VERB_CONJ] to love,okukunda
[VERB_CONJ] I cook,nteka
[VERB_CONJ] I have cookd / I cooked,ntekire
[VERB_CONJ] I do not cook / I don't cook,tinteka
[VERB_CONJ] you cook,oteka
[VERB_CONJ] you have cookd / you cooked,otekire
[VERB_CONJ] you do not cook / you don't cook,tioteka
[VERB_CONJ] he/she cook,ateka
[VERB_CONJ] he/she have cookd / he/she cooked,atekire
[VERB_CONJ] he/she do not cook / he/she don't cook,tiateka
[VERB_CONJ] we cook,tuteka
[VERB_CONJ] we have cookd / we cooked,tutekire
[VERB_CONJ] we do not cook / we don't cook,tituteka
[VERB_CONJ] you (pl) cook,muteka
[VERB_CONJ] you (pl) have cookd / you (pl) cooked,mutekire
[VERB_CONJ] you (pl) do not cook / you (pl) don't cook,timuteka
[VERB_CONJ] they cook,bateka
[VERB_CONJ] they have cookd / they cooked,batekire
[VERB_CONJ] they do not cook / they don't cook,tibateka
[VERB_CONJ] cook! (command),teka
[VERB_CONJ] to cook,okuteka
[VERB_CONJ] I sing,nimba
[VERB_CONJ] I have singd / I singed,nimbire
[VERB_CONJ] I do not sing / I don't sing,tinimba
[VERB_CONJ] you sing,oimba
[VERB_CONJ] you have singd / you singed,oimbire
[VERB_CONJ] you do not sing / you don't sing,tioimba
[VERB_CONJ] he/she sing,aimba
[VERB_CONJ] he/she have singd / he/she singed,aimbire
[VERB_CONJ] he/she do not sing / he/she don't sing,tiaimba
[VERB_CONJ] we sing,tuimba
[VERB_CONJ] we have singd / we singed,tuimbire
[VERB_CONJ] we do not sing / we don't sing,tituimba
[VERB_CONJ] you (pl) sing,muimba
[VERB_CONJ] you (pl) have singd / you (pl) singed,muimbire
[VERB_CONJ] you (pl) do not sing / you (pl) don't sing,timuimba
[VERB_CONJ] they sing,baimba
[VERB_CONJ] they have singd / they singed,baimbire
[VERB_CONJ] they do not sing / they don't sing,tibaimba
[VERB_CONJ] sing! (command),imba
[VERB_CONJ] to sing,okwimba
[VERB_CONJ] I leave/go out,nruga
[VERB_CONJ] I have leave/go outd / I leave/go outed,nrugire
[VERB_CONJ] I do not leave/go out / I don't leave/go out,tinruga
[VERB_CONJ] you leave/go out,oruga
[VERB_CONJ] you have leave/go outd / you leave/go outed,orugire
[VERB_CONJ] you do not leave/go out / you don't leave/go out,tioruga
[VERB_CONJ] he/she leave/go out,aruga
[VERB_CONJ] he/she have leave/go outd / he/she leave/go outed,arugire
[VERB_CONJ] he/she do not leave/go out / he/she don't leave/go out,tiaruga
[VERB_CONJ] we leave/go out,turuga
[VERB_CONJ] we have leave/go outd / we leave/go outed,turugire
[VERB_CONJ] we do not leave/go out / we don't leave/go out,tituruga
[VERB_CONJ] you (pl) leave/go out,muruga
[VERB_CONJ] you (pl) have leave/go outd / you (pl) leave/go outed,murugire
[VERB_CONJ] you (pl) do not leave/go out / you (pl) don't leave/go out,timuruga
[VERB_CONJ] they leave/go out,baruga
[VERB_CONJ] they have leave/go outd / they leave/go outed,barugire
[VERB_CONJ] they do not leave/go out / they don't leave/go out,tibaruga
[VERB_CONJ] leave/go out! (command),ruga
[VERB_CONJ] to leave/go out,okuruga
[VERB_CONJ] I return,ngaruka
[VERB_CONJ] I have returnd / I returned,ngarukire
[VERB_CONJ] I do not return / I don't return,tingaruka
[VERB_CONJ] you return,ogaruka
[VERB_CONJ] you have returnd / you returned,ogarukire
[VERB_CONJ] you do not return / you don't return,tiogaruka
[VERB_CONJ] he/she return,agaruka
[VERB_CONJ] he/she have returnd / he/she returned,agarukire
[VERB_CONJ] he/she do not return / he/she don't return,tiagaruka
[VERB_CONJ] we return,tugaruka
[VERB_CONJ] we have returnd / we returned,tugarukire
[VERB_CONJ] we do not return / we don't return,titugaruka
[VERB_CONJ] you (pl) return,mugaruka
[VERB_CONJ] you (pl) have returnd / you (pl) returned,mugarukire
[VERB_CONJ] you (pl) do not return / you (pl) don't return,timugaruka
[VERB_CONJ] they return,bagaruka
[VERB_CONJ] they have returnd / they returned,bagarukire
[VERB_CONJ] they do not return / they don't return,tibagaruka
[VERB_CONJ] return! (command),garuka
[VERB_CONJ] to return,okugaruka
[VERB_CONJ] I need,netaaga
[VERB_CONJ] I have needd / I needed,netaagire
[VERB_CONJ] I do not need / I don't need,tinetaaga
[VERB_CONJ] you need,oetaaga
[VERB_CONJ] you have needd / you needed,oetaagire
[VERB_CONJ] you do not need / you don't need,tioetaaga
[VERB_CONJ] he/she need,aetaaga
[VERB_CONJ] he/she have needd / he/she needed,aetaagire
[VERB_CONJ] he/she do not need / he/she don't need,tiaetaaga
[VERB_CONJ] we need,tuetaaga
[VERB_CONJ] we have needd / we needed,tuetaagire
[VERB_CONJ] we do not need / we don't need,tituetaaga
[VERB_CONJ] you (pl) need,muetaaga
[VERB_CONJ] you (pl) have needd / you (pl) needed,muetaagire
[VERB_CONJ] you (pl) do not need / you (pl) don't need,timuetaaga
[VERB_CONJ] they need,baetaaga
[VERB_CONJ] they have needd / they needed,baetaagire
[VERB_CONJ] they do not need / they don't need,tibaetaaga
[VERB_CONJ] need! (command),etaaga
[VERB_CONJ] to need,okwetaaga
[VERB_CONJ] I pray/ask,nshaba
[VERB_CONJ] I have pray/askd / I pray/asked,nshabire
[VERB_CONJ] I do not pray/ask / I don't pray/ask,tinshaba
[VERB_CONJ] you pray/ask,oshaba
[VERB_CONJ] you have pray/askd / you pray/asked,oshabire
[VERB_CONJ] you do not pray/ask / you don't pray/ask,tioshaba
[VERB_CONJ] he/she pray/ask,ashaba
[VERB_CONJ] he/she have pray/askd / he/she pray/asked,ashabire
[VERB_CONJ] he/she do not pray/ask / he/she don't pray/ask,tiashaba
[VERB_CONJ] we pray/ask,tushaba
[VERB_CONJ] we have pray/askd / we pray/asked,tushabire
[VERB_CONJ] we do not pray/ask / we don't pray/ask,titushaba
[VERB_CONJ] you (pl) pray/ask,mushaba
[VERB_CONJ] you (pl) have pray/askd / you (pl) pray/asked,mushabire
[VERB_CONJ] you (pl) do not pray/ask / you (pl) don't pray/ask,timushaba
[VERB_CONJ] they pray/ask,bashaba
[VERB_CONJ] they have pray/askd / they pray/asked,bashabire
[VERB_CONJ] they do not pray/ask / they don't pray/ask,tibashaba
[VERB_CONJ] pray/ask! (command),shaba
[VERB_CONJ] to pray/ask,okushaba
[VERB_CONJ] I thank,nbaza
[VERB_CONJ] I have thankd / I thanked,nbazire
[VERB_CONJ] I do not thank / I don't thank,tinbaza
[VERB_CONJ] you thank,obaza
[VERB_CONJ] you have thankd / you thanked,obazire
[VERB_CONJ] you do not thank / you don't thank,tiobaza
[VERB_CONJ] he/she thank,abaza
[VERB_CONJ] he/she have thankd / he/she thanked,abazire
[VERB_CONJ] he/she do not thank / he/she don't thank,tiabaza
[VERB_CONJ] we thank,tubaza
[VERB_CONJ] we have thankd / we thanked,tubazire
[VERB_CONJ] we do not thank / we don't thank,titubaza
[VERB_CONJ] you (pl) thank,mubaza
[VERB_CONJ] you (pl) have thankd / you (pl) thanked,mubazire
[VERB_CONJ] you (pl) do not thank / you (pl) don't thank,timubaza
[VERB_CONJ] they thank,babaza
[VERB_CONJ] they have thankd / they thanked,babazire
[VERB_CONJ] they do not thank / they don't thank,tibabaza
[VERB_CONJ] thank! (command),baza
[VERB_CONJ] to thank,okubaza
[VERB_CONJ] I want/love,nenda
[VERB_CONJ] I have want/loved / I want/loveed,nenzire
[VERB_CONJ] I do not want/love / I don't want/love,tinenda
[VERB_CONJ] you want/love,oenda
[VERB_CONJ] you have want/loved / you want/loveed,oenzire
[VERB_CONJ] you do not want/love / you don't want/love,tioenda
[VERB_CONJ] he/she want/love,aenda
[VERB_CONJ] he/she have want/loved / he/she want/loveed,aenzire
[VERB_CONJ] he/she do not want/love / he/she don't want/love,tiaenda
[VERB_CONJ] we want/love,tuenda
[VERB_CONJ] we have want/loved / we want/loveed,tuenzire
[VERB_CONJ] we do not want/love / we don't want/love,tituenda
[VERB_CONJ] you (pl) want/love,muenda
[VERB_CONJ] you (pl) have want/loved / you (pl) want/loveed,muenzire
[VERB_CONJ] you (pl) do not want/love / you (pl) don't want/love,timuenda
[VERB_CONJ] they want/love,baenda
[VERB_CONJ] they have want/loved / they want/loveed,baenzire
[VERB_CONJ] they do not want/love / they don't want/love,tibaenda
[VERB_CONJ] want/love! (command),enda
[VERB_CONJ] to want/love,okwenda
[VERB_CONJ] I do/make,nkora
[VERB_CONJ] I have do/maked / I do/makeed,nkozire
[VERB_CONJ] I do not do/make / I don't do/make,tinkora
[VERB_CONJ] you do/make,okora
[VERB_CONJ] you have do/maked / you do/makeed,okozire
[VERB_CONJ] you do not do/make / you don't do/make,tiokora
[VERB_CONJ] he/she do/make,akora
[VERB_CONJ] he/she have do/maked / he/she do/makeed,akozire
[VERB_CONJ] he/she do not do/make / he/she don't do/make,tiakora
[VERB_CONJ] we do/make,tukora
[VERB_CONJ] we have do/maked / we do/makeed,tukozire
[VERB_CONJ] we do not do/make / we don't do/make,titukora
[VERB_CONJ] you (pl) do/make,mukora
[VERB_CONJ] you (pl) have do/maked / you (pl) do/makeed,mukozire
[VERB_CONJ] you (pl) do not do/make / you (pl) don't do/make,timukora
[VERB_CONJ] they do/make,bakora
[VERB_CONJ] they have do/maked / they do/makeed,bakozire
[VERB_CONJ] they do not do/make / they don't do/make,tibakora
[VERB_CONJ] do/make! (command),kora
[VERB_CONJ] to do/make,okukora
